ID,NUtrision classfication,KULFFI,HS-01,HS-02,HS-03,HS-04,HS-05,HS-06,HS-07,HS-08,HS-09,HS-10,HS-11,HS-12,HS-13,HS-14,HS-15,HS-16,HS-17,HS-18,HS-19,HS-20,HS-21,HS-22,HS-23,HS-24,HS-25,HS-26,HS-27,HS-28,HS-29,HS-30,HS-31,HS-32,HS-33,HS-34,HS-35,HS-36,HS-37,HS-38,HS-39,HS-40,HS-41,HS-42,HS-43,HS-44,HS-45,HS-46,HS-47,HS-48,HS-49,HS-50,HS-51,HS-52
155,Pharmaceuticals/Supplemants,KULFFI-155,,,,,,,,,,,,,,,,,,,,,,,,,,4.22.E+06,Undetermined,Undetermined,5.37.E+06,8.17.E+05,2.91.E+07,#N/A,Undetermined,4.39.E+05,5.34.E+05,Undetermined,6.14.E+06,5.13.E+05,3.93.E+06,Undetermined,0.00.E+00,9.69.E+05,#N/A,0.00.E+00,Undetermined,#N/A,4.14.E+05,#N/A,#N/A,1.55.E+06,1.61.E+05,1.76.E+05
156,Pharmaceuticals/Supplemants,KULFFI-156,,,,,,,,,,,,,,,,,,,,,,,,,,2.11.E+06,Undetermined,Undetermined,4.58.E+06,6.34.E+05,2.30.E+07,#N/A,Undetermined,1.31.E+05,4.69.E+05,Undetermined,5.51.E+06,4.68.E+05,3.66.E+06,Undetermined,0.00.E+00,8.71.E+05,#N/A,0.00.E+00,Undetermined,#N/A,3.23.E+05,#N/A,#N/A,1.70.E+06,1.01.E+05,2.09.E+05
157,Pharmaceuticals/Supplemants,KULFFI-157,,,,,,,,,,,,,,,,,,,,,,,,,,6.31.E+06,Undetermined,Undetermined,5.42.E+06,1.83.E+06,2.59.E+07,#N/A,Undetermined,3.64.E+05,1.42.E+06,Undetermined,5.68.E+06,8.86.E+05,3.85.E+06,Undetermined,0.00.E+00,1.17.E+06,#N/A,0.00.E+00,Undetermined,#N/A,3.66.E+05,#N/A,#N/A,1.61.E+06,9.40.E+04,2.19.E+05
158,Pharmaceuticals/Supplemants,KULFFI-158,,,,,,,,,,,,,,,,,,,,,,,,,,4.49.E+06,Undetermined,Undetermined,5.19.E+06,8.53.E+05,2.66.E+07,#N/A,Undetermined,3.26.E+05,9.98.E+05,Undetermined,5.80.E+06,6.96.E+05,4.30.E+06,Undetermined,0.00.E+00,1.09.E+06,#N/A,0.00.E+00,Undetermined,#N/A,4.40.E+05,#N/A,#N/A,1.65.E+06,1.09.E+05,2.59.E+05
159,Pharmaceuticals/Supplemants,KULFFI-159,,,,,,,,,,,,,,,,,,,,,,,,,,6.62.E+06,Undetermined,Undetermined,5.73.E+06,1.26.E+06,3.15.E+07,#N/A,#VALUE!,2.15.E+05,1.40.E+06,Undetermined,6.14.E+06,1.02.E+06,4.12.E+06,Undetermined,0.00.E+00,1.12.E+06,#N/A,0.00.E+00,Undetermined,#N/A,4.34.E+05,#N/A,#N/A,1.42.E+06,1.28.E+05,2.39.E+05
160,Pharmaceuticals/Supplemants,KULFFI-160,,,,,,,,,,,,,,,,,,,,,,,,,,5.91.E+06,Undetermined,Undetermined,5.91.E+06,1.10.E+06,2.68.E+07,#N/A,Undetermined,1.19.E+05,7.09.E+05,Undetermined,5.74.E+06,8.85.E+05,3.34.E+06,Undetermined,0.00.E+00,9.83.E+05,#N/A,0.00.E+00,Undetermined,#N/A,3.76.E+05,#N/A,#N/A,1.42.E+06,1.07.E+05,2.43.E+05
161,Pharmaceuticals/Supplemants,KULFFI-161,,,,,,,,,,,,,,,,,,,,,,,,,,4.70.E+06,Undetermined,Undetermined,5.37.E+06,1.68.E+06,2.77.E+07,#N/A,Undetermined,1.81.E+05,1.48.E+06,#VALUE!,5.09.E+06,6.65.E+05,4.05.E+06,Undetermined,0.00.E+00,1.08.E+06,#N/A,0.00.E+00,4.11.E+04,#N/A,4.50.E+05,#N/A,#N/A,1.33.E+06,9.66.E+04,2.38.E+05
162,Pharmaceuticals/Supplemants,KULFFI-162,,,,,,,,,,,,,,,,,,,,,,,,,,1.89.E+06,Undetermined,Undetermined,4.64.E+06,5.71.E+05,2.43.E+07,#N/A,Undetermined,4.32.E+04,4.28.E+05,Undetermined,4.41.E+06,5.25.E+05,3.20.E+06,Undetermined,0.00.E+00,7.04.E+05,#N/A,0.00.E+00,Undetermined,#N/A,3.65.E+05,#N/A,#N/A,1.52.E+06,1.05.E+05,9.58.E+04
163,Pharmaceuticals/Supplemants,KULFFI-163,,,,,,,,,,,,,,,,,,,,,,,,,,2.03.E+06,Undetermined,Undetermined,6.29.E+06,3.58.E+05,3.02.E+07,#N/A,#VALUE!,3.80.E+05,3.43.E+05,Undetermined,5.30.E+06,4.32.E+05,4.79.E+06,Undetermined,0.00.E+00,7.49.E+05,#N/A,0.00.E+00,Undetermined,#N/A,3.65.E+05,#N/A,#N/A,1.18.E+06,1.44.E+05,8.91.E+04
164,Pharmaceuticals/Supplemants,KULFFI-164,,,,,,,,,,,,,,,,,,,,,,,,,,1.68.E+06,Undetermined,Undetermined,4.51.E+06,1.08.E+06,2.30.E+07,#N/A,Undetermined,5.01.E+04,8.22.E+05,#VALUE!,4.09.E+06,4.82.E+05,3.48.E+06,Undetermined,0.00.E+00,7.13.E+05,#N/A,0.00.E+00,Undetermined,#N/A,4.22.E+05,#N/A,#N/A,1.16.E+06,1.74.E+05,1.66.E+05
165,Pharmaceuticals/Supplemants,KULFFI-165,,,,,,,,,,,,,,,,,,,,,,,,,,2.15.E+06,Undetermined,Undetermined,4.37.E+06,4.54.E+05,2.49.E+07,#N/A,Undetermined,1.95.E+05,4.17.E+05,Undetermined,4.75.E+06,2.85.E+05,2.85.E+06,Undetermined,0.00.E+00,6.36.E+05,#N/A,0.00.E+00,Undetermined,#N/A,3.00.E+05,#N/A,#N/A,1.39.E+06,1.02.E+05,1.38.E+05
166,Other food components,KULFFI-166,,,,,,,,,,,,,,,,,,,,,,,,,,4.97.E+06,Undetermined,Undetermined,4.61.E+06,9.33.E+05,2.56.E+07,#N/A,Undetermined,2.20.E+05,9.38.E+05,Undetermined,5.42.E+06,6.61.E+05,3.17.E+06,Undetermined,0.00.E+00,9.17.E+05,#N/A,0.00.E+00,Undetermined,#N/A,4.74.E+05,#N/A,#N/A,1.24.E+06,1.21.E+05,2.28.E+05
167,Other food components,KULFFI-167,,,,,,,,,,,,,,,,,,,,,,,,,,8.16.E+05,Undetermined,Undetermined,4.12.E+06,6.45.E+05,1.83.E+07,#N/A,Undetermined,2.66.E+05,3.56.E+05,Undetermined,5.35.E+06,3.14.E+05,2.62.E+06,Undetermined,0.00.E+00,5.04.E+05,#N/A,0.00.E+00,Undetermined,#N/A,3.28.E+05,#N/A,#N/A,1.42.E+06,1.24.E+05,5.89.E+04
168,Other food components,KULFFI-168,,,,,,,,,,,,,,,,,,,,,,,,,,7.89.E+05,Undetermined,Undetermined,8.51.E+05,3.05.E+05,2.38.E+07,#N/A,Undetermined,2.44.E+05,3.29.E+05,Undetermined,4.73.E+06,1.11.E+05,3.09.E+06,Undetermined,0.00.E+00,4.72.E+05,#N/A,0.00.E+00,4.30.E+04,#N/A,2.65.E+05,#N/A,#N/A,1.33.E+06,3.49.E+04,8.14.E+04
169,Other food components,KULFFI-169,,,,,,,,,,,,,,,,,,,,,,,,,,1.46.E+06,Undetermined,Undetermined,4.74.E+06,4.79.E+05,2.49.E+07,#N/A,Undetermined,4.33.E+05,3.71.E+05,Undetermined,4.70.E+06,3.36.E+05,2.88.E+06,Undetermined,0.00.E+00,6.11.E+05,#N/A,0.00.E+00,Undetermined,#N/A,2.97.E+05,#N/A,#N/A,1.24.E+06,1.19.E+05,7.17.E+04
170,Other food components,KULFFI-170,,,,,,,,,,,,,,,,,,,,,,,,,,5.28.E+06,Undetermined,Undetermined,5.60.E+06,3.00.E+06,7.75.E+06,#N/A,Undetermined,3.69.E+05,1.14.E+06,Undetermined,3.80.E+06,9.76.E+05,2.61.E+06,Undetermined,0.00.E+00,3.75.E+05,#N/A,0.00.E+00,Undetermined,#N/A,2.91.E+05,#N/A,#N/A,1.25.E+06,Undetermined,6.34.E+04
171,Other food components,KULFFI-171,,,,,,,,,,,,,,,,,,,,,,,,,,1.66.E+06,Undetermined,Undetermined,4.14.E+06,5.00.E+05,2.52.E+07,#N/A,Undetermined,3.34.E+05,3.28.E+05,Undetermined,5.32.E+06,3.84.E+05,3.60.E+06,Undetermined,0.00.E+00,6.52.E+05,#N/A,0.00.E+00,Undetermined,#N/A,3.69.E+05,#N/A,#N/A,1.18.E+06,1.06.E+05,7.74.E+04
172,Other food components,KULFFI-172,,,,,,,,,,,,,,,,,,,,,,,,,,1.12.E+06,Undetermined,Undetermined,3.97.E+06,5.37.E+05,2.46.E+07,#N/A,Undetermined,2.06.E+05,4.23.E+05,Undetermined,3.81.E+06,3.79.E+05,3.26.E+06,Undetermined,0.00.E+00,4.70.E+05,#N/A,0.00.E+00,Undetermined,#N/A,3.52.E+05,#N/A,#N/A,1.18.E+06,1.29.E+05,Undetermined
173,Other food components,KULFFI-173,,,,,,,,,,,,,,,,,,,,,,,,,,6.11.E+05,Undetermined,Undetermined,4.27.E+06,3.21.E+05,1.68.E+07,Undetermined,Undetermined,6.58.E+04,9.35.E+05,Undetermined,1.67.E+06,1.04.E+05,2.83.E+06,Undetermined,0.00.E+00,4.25.E+05,Undetermined,0.00.E+00,Undetermined,Undetermined,3.19.E+05,Undetermined,Undetermined,9.86.E+05,1.56.E+05,2.66.E+04
174,Other food components,KULFFI-174,,,,,,,,,,,,,,,,,,,,,,,,,,1.34.E+06,Undetermined,Undetermined,3.96.E+06,4.29.E+05,2.59.E+07,Undetermined,#VALUE!,7.16.E+04,5.05.E+05,Undetermined,5.24.E+06,1.65.E+05,3.76.E+06,Undetermined,0.00.E+00,5.58.E+05,Undetermined,0.00.E+00,Undetermined,Undetermined,3.55.E+05,Undetermined,Undetermined,1.01.E+06,1.55.E+05,1.35.E+05
175,Other food components,KULFFI-175,,,,,,,,,,,,,,,,,,,,,,,,,,1.25.E+06,Undetermined,Undetermined,3.93.E+06,4.45.E+05,2.34.E+07,Undetermined,#VALUE!,Undetermined,5.58.E+05,Undetermined,5.56.E+06,1.93.E+05,3.46.E+06,Undetermined,0.00.E+00,6.04.E+05,Undetermined,0.00.E+00,Undetermined,Undetermined,3.13.E+05,Undetermined,Undetermined,1.07.E+06,1.30.E+05,1.74.E+05
176,Other food components,KULFFI-176,,,,,,,,,,,,,,,,,,,,,,,,,,6.45.E+05,Undetermined,Undetermined,4.28.E+06,2.79.E+05,2.05.E+07,Undetermined,#VALUE!,6.44.E+04,5.73.E+05,Undetermined,3.20.E+06,1.16.E+05,2.69.E+06,Undetermined,0.00.E+00,5.30.E+05,Undetermined,0.00.E+00,Undetermined,Undetermined,2.41.E+05,Undetermined,Undetermined,9.71.E+05,1.44.E+05,1.58.E+04
177,Other food components,KULFFI-177,,,,,,,,,,,,,,,,,,,,,,,,,,6.57.E+05,Undetermined,Undetermined,1.90.E+06,2.94.E+05,1.61.E+07,#N/A,Undetermined,2.28.E+05,3.80.E+05,Undetermined,2.02.E+06,7.89.E+04,3.27.E+06,Undetermined,0.00.E+00,5.04.E+05,#N/A,0.00.E+00,Undetermined,#N/A,2.93.E+05,#N/A,#N/A,1.36.E+06,1.25.E+05,Undetermined
Feces,-,Feces slurry,,,,,,,,,,,,,,,,,,,,,,,,,,1.8.E+07,Undetermined,1.37.E+05,5.3.E+05,2.0.E+07,6.5.E+07,Undetermined,Undetermined,4.1.E+05,6.8.E+06,Undetermined,1.3.E+07,3.0.E+06,5.6.E+06,3.4.E+04,Undetermined,2.2.E+06,Undetermined,0.0.E+00,1.2.E+04,#VALUE!,3.0.E+06,Undetermined,Undetermined,3.1.E+06,1.5.E+05,7.5.E+05
