ID,NUtrision classfication,KULFFI,HS-01,HS-02,HS-03,HS-04,HS-05,HS-06,HS-07,HS-08,HS-09,HS-10,HS-11,HS-12,HS-13,HS-14,HS-15,HS-16,HS-17,HS-18,HS-19,HS-20,HS-21,HS-22,HS-23,HS-24,HS-25,HS-26,HS-27,HS-28,HS-29,HS-30,HS-31,HS-32,HS-33,HS-34,HS-35,HS-36,HS-37,HS-38,HS-39,HS-40,HS-41,HS-42,HS-43,HS-44,HS-45,HS-46,HS-47,HS-48,HS-49,HS-50,HS-51,HS-52
059,Amino acids,KULFFI-59,63.07 ,51.70 ,53.36 ,63.44 ,75.49 ,38.01 ,80.52 ,66.00 ,66.16 ,65.74 ,82.74 ,42.52 ,57.39 ,65.25 ,56.69 ,78.17 ,52.84 ,60.29 ,60.19 ,7.64 ,33.09 ,28.27 ,50.43 ,53.10 ,73.50 ,69.25 ,55.08 ,84.03 ,69.48 ,58.31 ,57.40 ,59.53 ,53.48 ,0.86 ,51.60 ,29.81 ,73.74 ,64.23 ,68.73 ,34.39 ,33.15 ,35.12 ,26.03 ,40.45 ,75.60 ,66.20 ,49.53 ,53.27 ,53.59 ,63.19 ,50.19,45.28
060,Amino acids,KULFFI-60,76.49 ,66.11 ,62.70 ,77.96 ,84.75 ,56.92 ,84.34 ,64.81 ,70.63 ,75.86 ,85.16 ,54.31 ,73.54 ,76.04 ,64.36 ,91.52 ,54.32 ,61.18 ,74.76 ,9.13 ,51.04 ,43.65 ,65.69 ,73.77 ,88.70 ,73.96 ,82.42 ,90.00 ,77.61 ,75.15 ,73.33 ,71.63 ,75.75 ,0.86 ,64.92 ,48.29 ,84.71 ,77.67 ,90.06 ,51.61 ,55.07 ,55.92 ,43.24 ,43.13 ,79.42 ,76.81 ,64.16 ,60.68 ,70.41 ,74.24 ,58.43,65.16
061,Amino acids,KULFFI-61,69.61 ,55.02 ,64.64 ,64.73 ,75.01 ,46.44 ,91.12 ,68.54 ,76.31 ,78.94 ,75.60 ,40.52 ,51.39 ,80.22 ,73.11 ,88.39 ,51.90 ,61.40 ,68.26 ,7.25 ,42.46 ,40.23 ,55.08 ,69.78 ,88.24 ,81.51 ,68.07 ,80.63 ,67.47 ,60.49 ,68.25 ,72.33 ,71.94 ,0.90 ,60.97 ,33.36 ,86.42 ,78.19 ,76.46 ,39.69 ,55.15 ,33.83 ,24.56 ,39.69 ,71.55 ,66.87 ,62.35 ,65.73 ,56.82 ,56.13 ,54.11,53.95
062,Amino acids,KULFFI-62,63.84 ,50.71 ,50.61 ,57.93 ,74.08 ,41.97 ,79.35 ,67.51 ,78.63 ,66.21 ,87.39 ,36.54 ,60.02 ,64.61 ,55.69 ,78.79 ,49.61 ,60.69 ,53.71 ,6.16 ,32.39 ,32.82 ,49.57 ,54.34 ,68.91 ,68.96 ,53.97 ,84.55 ,68.33 ,55.60 ,52.56 ,58.33 ,57.81 ,0.64 ,51.91 ,32.10 ,74.39 ,65.55 ,57.01 ,37.31 ,36.58 ,34.33 ,21.18 ,31.39 ,76.80 ,64.83 ,49.03 ,53.05 ,52.84 ,61.41 ,51.23,37.23
063,Amino acids,KULFFI-63,64.05 ,52.07 ,50.73 ,53.86 ,70.59 ,40.91 ,80.87 ,71.86 ,66.06 ,68.49 ,74.14 ,33.23 ,59.65 ,65.92 ,55.36 ,79.51 ,46.93 ,61.80 ,55.93 ,9.23 ,32.02 ,29.49 ,51.07 ,54.23 ,78.28 ,65.37 ,56.60 ,85.41 ,72.40 ,58.85 ,58.10 ,62.06 ,54.17 ,0.54 ,55.65 ,32.99 ,74.52 ,71.27 ,62.94 ,36.13 ,41.43 ,37.40 ,25.68 ,73.63 ,75.93 ,67.97 ,50.05 ,54.85 ,53.81 ,62.99 ,51.75,45.50
064,Amino acids,KULFFI-64,60.20 ,48.09 ,52.61 ,61.77 ,73.88 ,41.67 ,81.68 ,89.48 ,81.24 ,68.12 ,80.01 ,35.54 ,61.74 ,65.80 ,56.58 ,83.07 ,49.59 ,68.80 ,59.05 ,8.66 ,36.03 ,31.07 ,52.87 ,54.41 ,74.54 ,75.82 ,58.37 ,89.83 ,74.54 ,60.93 ,57.83 ,57.20 ,56.86 ,0.48 ,53.71 ,32.11 ,72.06 ,65.72 ,78.00 ,35.95 ,38.48 ,34.75 ,24.99 ,36.27 ,73.84 ,67.88 ,50.34 ,50.36 ,53.43 ,63.11 ,53.16,45.10
065,Organic acids,KULFFI-65,65.93 ,50.55 ,53.64 ,73.68 ,82.64 ,38.30 ,72.72 ,75.65 ,82.52 ,67.85 ,84.94 ,39.13 ,61.36 ,67.75 ,55.85 ,81.95 ,51.61 ,68.70 ,55.82 ,8.59 ,32.05 ,28.15 ,51.37 ,53.52 ,78.47 ,71.56 ,60.11 ,84.92 ,71.34 ,66.36 ,58.78 ,53.44 ,56.20 ,0.65 ,54.98 ,32.68 ,75.51 ,67.28 ,75.33 ,37.93 ,38.15 ,35.78 ,26.20 ,48.62 ,79.07 ,67.85 ,50.05 ,62.02 ,54.07 ,63.13 ,50.76,45.14
066,Organic acids,KULFFI-66,80.17 ,68.59 ,53.64 ,95.68 ,93.34 ,38.30 ,89.23 ,75.96 ,82.86 ,82.51 ,95.93 ,55.45 ,79.23 ,83.13 ,75.78 ,96.93 ,67.02 ,81.05 ,81.17 ,25.81 ,50.63 ,47.92 ,68.95 ,72.37 ,99.07 ,85.80 ,78.05 ,99.85 ,82.88 ,76.53 ,76.27 ,76.92 ,76.74 ,15.84 ,78.81 ,48.72 ,87.46 ,81.73 ,90.32 ,53.59 ,59.25 ,53.21 ,46.05 ,53.21 ,92.06 ,80.36 ,69.34 ,67.62 ,69.21 ,77.71 ,67.46,65.52
067,Organic acids,KULFFI-67,77.55 ,56.48 ,53.64 ,74.71 ,83.79 ,38.30 ,82.59 ,67.09 ,73.19 ,79.81 ,86.12 ,45.08 ,72.79 ,76.94 ,62.40 ,87.78 ,52.33 ,67.45 ,68.12 ,9.02 ,36.75 ,30.46 ,57.97 ,66.49 ,88.82 ,77.75 ,86.44 ,89.35 ,76.32 ,69.75 ,75.80 ,80.40 ,71.37 ,0.77 ,67.80 ,46.98 ,84.07 ,82.67 ,86.85 ,43.42 ,45.93 ,43.52 ,34.71 ,37.73 ,79.48 ,74.39 ,65.11 ,58.72 ,73.52 ,76.79 ,61.84,66.60
068,Organic acids,KULFFI-68,63.22 ,48.55 ,53.64 ,60.36 ,74.90 ,38.30 ,69.86 ,53.15 ,57.98 ,65.06 ,76.98 ,38.23 ,58.80 ,65.08 ,53.64 ,76.36 ,42.28 ,52.46 ,60.20 ,17.87 ,39.74 ,34.03 ,49.71 ,58.22 ,73.34 ,65.53 ,69.80 ,78.69 ,66.88 ,66.22 ,55.06 ,62.93 ,61.50 ,2.04 ,52.15 ,40.38 ,70.95 ,68.11 ,67.61 ,53.95 ,46.62 ,42.16 ,28.27 ,46.36 ,71.52 ,65.45 ,52.69 ,55.81 ,60.90 ,62.55 ,50.69,49.58
069,Organic acids,KULFFI-69,63.99 ,49.52 ,46.21 ,60.12 ,65.75 ,41.06 ,86.15 ,68.12 ,67.04 ,73.03 ,79.25 ,42.20 ,58.16 ,70.75 ,59.31 ,80.29 ,48.84 ,60.64 ,61.41 ,6.68 ,34.99 ,26.58 ,52.58 ,59.60 ,76.65 ,68.98 ,56.35 ,79.21 ,67.47 ,66.23 ,57.16 ,58.85 ,53.30 ,1.90 ,53.56 ,32.45 ,72.24 ,67.89 ,71.10 ,35.98 ,41.15 ,36.61 ,24.74 ,38.39 ,73.07 ,70.08 ,49.92 ,58.72 ,53.41 ,58.90 ,51.04,45.43
070,Minerals,KULFFI-70,63.76 ,53.66 ,50.93 ,61.36 ,72.73 ,39.19 ,86.79 ,67.16 ,65.58 ,67.43 ,80.26 ,35.78 ,56.11 ,66.28 ,57.25 ,80.58 ,50.11 ,64.55 ,58.87 ,7.65 ,36.38 ,28.81 ,52.67 ,54.87 ,76.51 ,81.14 ,59.61 ,84.14 ,70.93 ,59.43 ,56.27 ,56.06 ,55.11 ,0.82 ,53.66 ,33.28 ,71.88 ,67.38 ,68.52 ,36.35 ,34.36 ,36.48 ,25.50 ,41.71 ,76.78 ,65.41 ,49.19 ,58.05 ,53.26 ,58.55 ,51.65,46.73
071,Minerals,KULFFI-71,63.86 ,49.52 ,49.73 ,63.83 ,72.97 ,41.19 ,90.02 ,68.59 ,66.31 ,65.57 ,77.62 ,36.77 ,57.44 ,65.51 ,57.55 ,78.36 ,45.59 ,66.64 ,53.82 ,9.61 ,37.32 ,34.58 ,51.64 ,54.32 ,76.84 ,80.84 ,60.61 ,85.52 ,69.89 ,67.99 ,59.47 ,60.93 ,54.48 ,0.96 ,55.03 ,33.10 ,72.89 ,67.30 ,66.20 ,36.18 ,38.16 ,37.01 ,25.81 ,42.43 ,77.91 ,67.64 ,50.05 ,57.29 ,55.14 ,59.03 ,51.72,45.97
072,Minerals,KULFFI-72,65.19 ,50.34 ,52.80 ,63.81 ,76.87 ,41.72 ,90.29 ,71.27 ,78.36 ,68.93 ,86.40 ,41.81 ,63.19 ,68.04 ,57.39 ,80.65 ,48.03 ,66.32 ,58.72 ,9.61 ,37.44 ,31.91 ,54.44 ,54.88 ,79.22 ,78.31 ,63.84 ,87.40 ,69.34 ,69.34 ,60.68 ,60.30 ,54.67 ,1.03 ,56.94 ,32.11 ,71.62 ,67.31 ,71.09 ,36.94 ,42.71 ,36.92 ,26.46 ,43.46 ,77.74 ,68.67 ,48.65 ,56.60 ,54.05 ,61.28 ,50.56,47.55
073,Minerals,KULFFI-73,66.62 ,53.88 ,52.80 ,66.92 ,74.40 ,41.57 ,88.03 ,70.74 ,71.87 ,70.14 ,84.44 ,41.05 ,61.38 ,69.51 ,58.42 ,81.75 ,47.60 ,67.66 ,62.35 ,9.08 ,35.99 ,29.98 ,51.78 ,54.02 ,78.75 ,74.94 ,67.05 ,84.73 ,70.14 ,68.98 ,59.46 ,64.69 ,54.45 ,1.35 ,57.07 ,34.27 ,72.24 ,69.10 ,76.37 ,35.02 ,36.45 ,37.26 ,26.89 ,36.50 ,76.12 ,69.81 ,50.53 ,57.12 ,54.95 ,60.26 ,52.61,47.87
074,Minerals,KULFFI-74,63.21 ,50.41 ,53.12 ,65.60 ,77.85 ,41.34 ,85.95 ,71.49 ,75.67 ,70.44 ,85.70 ,42.03 ,58.51 ,68.50 ,57.08 ,76.57 ,47.03 ,65.33 ,56.55 ,10.20 ,38.54 ,27.76 ,53.48 ,57.44 ,78.33 ,69.34 ,63.11 ,85.20 ,70.08 ,66.57 ,61.62 ,63.94 ,54.56 ,1.13 ,51.48 ,31.89 ,72.96 ,67.68 ,73.99 ,35.68 ,34.89 ,38.47 ,25.49 ,37.09 ,75.34 ,68.50 ,51.11 ,56.97 ,55.07 ,61.64 ,51.48,43.87
075,Minerals,KULFFI-75,67.23 ,52.09 ,47.92 ,64.03 ,74.40 ,44.11 ,77.49 ,71.06 ,73.23 ,73.00 ,81.68 ,42.84 ,58.15 ,67.88 ,53.25 ,76.60 ,50.57 ,61.09 ,54.91 ,8.34 ,41.21 ,25.05 ,51.35 ,62.27 ,79.29 ,67.90 ,58.20 ,85.21 ,69.37 ,64.94 ,57.46 ,60.81 ,53.74 ,2.42 ,56.01 ,34.12 ,71.62 ,69.53 ,73.00 ,35.79 ,39.08 ,32.67 ,24.88 ,38.63 ,76.11 ,65.95 ,50.08 ,47.53 ,63.66 ,59.63 ,50.77,41.00
076,Minerals,KULFFI-76,55.25 ,39.62 ,39.06 ,56.07 ,57.43 ,26.30 ,62.37 ,51.45 ,57.33 ,69.54 ,70.14 ,35.71 ,43.13 ,55.48 ,41.41 ,73.84 ,42.23 ,45.42 ,49.14 ,7.76 ,38.77 ,24.68 ,55.43 ,53.02 ,72.95 ,64.58 ,54.69 ,84.12 ,67.42 ,61.83 ,53.85 ,63.40 ,54.07 ,1.38 ,49.84 ,31.90 ,70.89 ,68.54 ,48.87 ,34.17 ,38.05 ,33.60 ,25.75 ,36.01 ,73.55 ,68.35 ,48.25 ,46.44 ,50.70 ,59.60 ,49.05,39.58
077,Minerals,KULFFI-77,58.76 ,42.36 ,42.67 ,60.85 ,77.14 ,39.63 ,79.61 ,83.52 ,78.78 ,73.70 ,82.66 ,32.46 ,52.81 ,74.01 ,55.78 ,78.58 ,47.48 ,78.73 ,50.84 ,7.06 ,33.19 ,25.07 ,48.80 ,56.39 ,73.92 ,85.12 ,56.21 ,88.34 ,71.82 ,64.30 ,55.27 ,62.20 ,52.98 ,1.04 ,52.39 ,31.70 ,71.92 ,63.29 ,67.32 ,38.27 ,41.38 ,34.13 ,27.44 ,36.48 ,75.53 ,68.45 ,46.60 ,50.40 ,53.19 ,56.84 ,52.42,42.23
078,Minerals,KULFFI-78,65.95 ,58.17 ,50.10 ,66.87 ,75.75 ,41.65 ,79.42 ,74.05 ,71.53 ,72.10 ,84.54 ,37.44 ,58.39 ,73.13 ,57.61 ,78.92 ,49.84 ,67.54 ,56.80 ,6.98 ,38.26 ,24.36 ,52.39 ,53.07 ,74.69 ,81.08 ,57.56 ,83.28 ,69.35 ,65.87 ,58.11 ,61.56 ,54.72 ,1.18 ,56.36 ,31.94 ,71.88 ,67.49 ,74.01 ,38.58 ,38.68 ,35.03 ,24.91 ,41.52 ,76.85 ,69.42 ,49.87 ,45.80 ,55.24 ,60.40 ,50.59,42.97
079,Minerals,KULFFI-79,63.60 ,49.19 ,49.81 ,61.72 ,74.00 ,42.23 ,74.94 ,71.12 ,65.35 ,70.61 ,83.27 ,41.41 ,58.36 ,68.92 ,55.44 ,79.35 ,49.12 ,63.51 ,55.62 ,7.80 ,38.96 ,27.41 ,52.06 ,57.64 ,76.45 ,76.85 ,63.97 ,85.59 ,69.71 ,65.92 ,61.24 ,61.11 ,55.47 ,1.55 ,56.66 ,32.02 ,71.72 ,66.96 ,71.56 ,36.24 ,37.16 ,36.96 ,25.95 ,38.75 ,76.41 ,67.58 ,48.98 ,47.44 ,54.05 ,60.65 ,50.41,43.39
080,Minerals,KULFFI-80,63.13 ,54.85 ,52.40 ,55.70 ,73.23 ,44.44 ,75.06 ,64.20 ,66.94 ,70.62 ,80.38 ,42.90 ,59.96 ,68.89 ,56.12 ,79.09 ,45.24 ,58.82 ,65.29 ,23.14 ,39.63 ,31.82 ,49.26 ,58.15 ,71.77 ,58.63 ,83.38 ,76.50 ,66.39 ,60.62 ,60.61 ,56.93 ,63.61 ,41.97 ,51.64 ,41.57 ,70.58 ,68.95 ,66.48 ,70.32 ,60.10 ,41.63 ,37.55 ,40.50 ,72.94 ,66.45 ,50.46 ,46.83 ,61.78 ,63.38 ,47.92,51.30
081,Minerals,KULFFI-81,64.62 ,49.95 ,50.91 ,66.32 ,73.61 ,43.21 ,73.02 ,71.69 ,69.65 ,69.14 ,80.34 ,40.73 ,54.71 ,69.44 ,52.67 ,79.38 ,47.76 ,64.27 ,51.76 ,8.17 ,43.94 ,23.75 ,59.06 ,56.94 ,79.18 ,68.05 ,57.48 ,84.96 ,65.87 ,67.90 ,51.26 ,62.77 ,55.95 ,1.72 ,56.68 ,32.44 ,64.07 ,69.03 ,74.58 ,34.48 ,43.26 ,33.72 ,23.90 ,34.42 ,72.29 ,83.48 ,49.40 ,55.86 ,44.82 ,57.59 ,54.48,46.68
082,Water-soulble vitamins,KULFFI-82,63.40 ,52.35 ,43.35 ,58.56 ,71.52 ,38.84 ,82.89 ,72.57 ,78.67 ,67.69 ,85.42 ,45.54 ,57.31 ,65.05 ,57.91 ,76.61 ,47.18 ,58.78 ,48.12 ,7.38 ,41.14 ,25.05 ,34.40 ,56.48 ,78.48 ,78.55 ,53.43 ,84.80 ,68.90 ,69.63 ,47.81 ,59.08 ,53.87 ,2.11 ,49.56 ,33.10 ,60.52 ,67.38 ,72.82 ,35.60 ,39.59 ,36.63 ,25.10 ,37.12 ,70.73 ,58.26 ,50.05 ,91.21 ,46.49 ,58.78 ,48.24,45.49
083,Water-soulble vitamins,KULFFI-83,67.36 ,51.20 ,51.23 ,63.68 ,69.46 ,39.73 ,84.19 ,75.00 ,81.68 ,71.32 ,85.88 ,42.47 ,58.61 ,63.89 ,56.76 ,76.84 ,46.96 ,60.45 ,54.59 ,7.00 ,40.59 ,24.98 ,35.94 ,54.47 ,77.09 ,74.48 ,53.35 ,82.88 ,69.82 ,69.08 ,49.09 ,59.97 ,52.69 ,1.87 ,57.00 ,32.14 ,62.36 ,67.97 ,81.59 ,34.31 ,38.59 ,33.18 ,24.12 ,36.25 ,71.61 ,49.28 ,49.66 ,91.08 ,46.66 ,59.38 ,49.16,47.54
084,Water-soulble vitamins,KULFFI-84,64.46 ,53.81 ,49.32 ,61.88 ,72.81 ,41.00 ,83.43 ,73.16 ,82.48 ,63.38 ,83.89 ,40.74 ,53.94 ,66.20 ,59.33 ,80.38 ,49.18 ,64.31 ,52.70 ,2.87 ,35.05 ,15.98 ,38.89 ,54.73 ,80.83 ,73.66 ,52.89 ,85.85 ,69.90 ,66.38 ,46.29 ,53.95 ,52.77 ,1.66 ,53.99 ,26.67 ,63.37 ,64.84 ,77.32 ,33.10 ,37.54 ,30.95 ,19.11 ,39.09 ,71.98 ,51.65 ,49.03 ,95.01 ,41.64 ,54.52 ,51.37,49.82
085,Water-soulble vitamins,KULFFI-85,65.17 ,50.07 ,49.41 ,66.57 ,73.24 ,38.95 ,79.03 ,73.48 ,82.78 ,72.57 ,82.39 ,41.93 ,62.34 ,65.86 ,58.26 ,78.18 ,48.38 ,60.78 ,59.06 ,10.74 ,41.72 ,21.69 ,37.12 ,56.78 ,81.22 ,75.60 ,54.56 ,84.59 ,69.73 ,70.22 ,48.71 ,61.71 ,55.65 ,1.82 ,58.36 ,31.87 ,65.77 ,67.66 ,73.18 ,35.61 ,40.97 ,35.02 ,24.96 ,37.14 ,73.66 ,49.12 ,50.66 ,86.78 ,46.07 ,54.02 ,49.81,48.97
086,Water-soulble vitamins,KULFFI-86,63.90 ,55.57 ,48.34 ,65.78 ,75.08 ,39.65 ,81.92 ,73.98 ,83.68 ,70.90 ,84.58 ,44.39 ,59.44 ,61.80 ,56.72 ,77.41 ,47.96 ,61.22 ,55.36 ,8.53 ,39.44 ,20.52 ,38.98 ,56.66 ,79.03 ,73.59 ,58.10 ,84.17 ,69.35 ,69.91 ,48.20 ,61.59 ,52.40 ,2.08 ,57.82 ,31.51 ,62.71 ,68.11 ,70.46 ,35.14 ,39.35 ,33.04 ,24.81 ,41.82 ,71.86 ,58.68 ,43.86 ,84.04 ,46.63 ,50.98 ,50.47,49.54
087,Water-soulble vitamins,KULFFI-87,69.21 ,45.78 ,49.44 ,66.36 ,74.64 ,39.14 ,79.38 ,70.38 ,78.88 ,70.98 ,85.72 ,43.89 ,59.67 ,66.02 ,54.78 ,77.84 ,47.96 ,63.78 ,56.38 ,6.08 ,44.43 ,22.92 ,39.64 ,55.86 ,79.48 ,68.20 ,59.86 ,84.78 ,69.48 ,67.82 ,49.15 ,62.21 ,54.87 ,2.32 ,55.65 ,31.78 ,65.27 ,66.59 ,62.63 ,33.59 ,41.33 ,29.70 ,24.73 ,35.71 ,76.41 ,54.83 ,52.18 ,75.32 ,44.93 ,52.96 ,50.64,47.84
088,Water-soulble vitamins,KULFFI-88,64.76 ,53.33 ,45.22 ,67.29 ,76.89 ,40.46 ,80.46 ,73.40 ,76.83 ,69.30 ,82.09 ,41.25 ,55.93 ,66.55 ,57.52 ,76.01 ,49.35 ,58.50 ,57.36 ,6.16 ,43.07 ,23.82 ,41.01 ,54.29 ,79.30 ,73.04 ,54.43 ,83.93 ,70.51 ,71.45 ,48.17 ,61.35 ,54.27 ,2.26 ,56.83 ,32.12 ,61.86 ,67.28 ,74.24 ,35.54 ,39.98 ,33.28 ,23.55 ,35.61 ,72.65 ,58.66 ,49.16 ,88.04 ,49.03 ,49.68 ,49.61,47.99
089,Water-soulble vitamins,KULFFI-89,66.92 ,51.89 ,42.94 ,71.02 ,75.41 ,39.15 ,80.82 ,72.96 ,78.33 ,65.21 ,88.75 ,44.77 ,57.46 ,68.46 ,56.84 ,74.33 ,52.17 ,61.03 ,52.45 ,7.55 ,44.45 ,28.40 ,41.22 ,54.59 ,82.03 ,79.98 ,56.47 ,84.38 ,68.54 ,72.61 ,56.60 ,63.31 ,54.08 ,2.29 ,59.01 ,32.14 ,62.57 ,70.60 ,73.89 ,36.09 ,40.79 ,38.33 ,23.36 ,38.27 ,72.71 ,51.47 ,51.23 ,90.91 ,46.77 ,50.77 ,51.89,48.49
090,Water-soulble vitamins,KULFFI-90,60.69 ,59.33 ,46.73 ,74.18 ,79.35 ,47.82 ,93.27 ,84.34 ,85.18 ,66.95 ,85.17 ,47.46 ,63.40 ,67.09 ,61.61 ,84.83 ,51.03 ,68.65 ,47.88 ,3.07 ,35.94 ,17.21 ,45.13 ,64.38 ,85.07 ,83.48 ,53.89 ,91.79 ,75.76 ,68.67 ,50.99 ,67.94 ,56.62 ,1.48 ,58.39 ,35.50 ,69.90 ,70.45 ,71.67 ,38.95 ,44.80 ,52.17 ,16.52 ,17.06 ,75.90 ,70.44 ,53.10 ,54.90 ,47.10 ,49.10 ,57.88,56.49
091,Fat-soulble vitamins,KULFFI-91,63.34 ,52.46 ,50.86 ,63.90 ,73.07 ,38.24 ,84.49 ,73.97 ,80.86 ,67.89 ,81.04 ,43.65 ,60.81 ,67.81 ,56.30 ,77.66 ,48.16 ,59.94 ,54.99 ,8.34 ,41.97 ,35.23 ,48.11 ,56.29 ,75.99 ,72.61 ,52.43 ,80.60 ,69.09 ,65.83 ,49.87 ,61.48 ,56.53 ,1.25 ,56.61 ,31.92 ,63.02 ,71.26 ,78.52 ,36.01 ,36.45 ,47.05 ,22.64 ,40.11 ,70.08 ,71.72 ,49.89 ,56.73 ,42.52 ,61.78 ,51.92,47.55
092,Fat-soulble vitamins,KULFFI-92,61.74 ,55.78 ,50.93 ,61.55 ,70.74 ,40.30 ,85.78 ,73.22 ,81.42 ,59.39 ,77.13 ,42.71 ,58.41 ,67.95 ,57.81 ,78.75 ,46.28 ,60.33 ,53.80 ,7.81 ,38.18 ,30.46 ,52.18 ,56.95 ,75.72 ,71.13 ,56.82 ,83.87 ,69.34 ,62.51 ,51.84 ,61.90 ,55.10 ,1.13 ,57.00 ,31.94 ,67.08 ,68.00 ,76.94 ,36.15 ,39.13 ,48.57 ,23.05 ,40.83 ,73.86 ,78.12 ,48.57 ,59.26 ,44.22 ,61.71 ,52.76,49.18
093,Fat-soulble vitamins,KULFFI-93,62.38 ,52.62 ,51.54 ,64.60 ,75.64 ,40.20 ,84.24 ,73.74 ,82.57 ,67.79 ,82.53 ,41.54 ,61.15 ,66.72 ,57.94 ,78.83 ,47.73 ,62.51 ,57.54 ,9.16 ,41.80 ,23.66 ,54.99 ,56.22 ,77.91 ,69.79 ,54.29 ,81.85 ,69.39 ,62.41 ,56.65 ,61.45 ,55.77 ,1.12 ,56.55 ,31.72 ,65.11 ,68.22 ,78.13 ,35.46 ,37.32 ,54.63 ,23.53 ,39.72 ,74.26 ,84.70 ,50.94 ,58.79 ,45.53 ,60.92 ,52.91,48.55
094,Fat-soulble vitamins,KULFFI-94,57.76 ,54.01 ,53.00 ,67.55 ,78.52 ,39.92 ,82.45 ,74.78 ,81.53 ,65.48 ,80.92 ,40.29 ,60.52 ,65.94 ,55.73 ,79.21 ,56.62 ,62.40 ,65.12 ,9.90 ,44.39 ,20.61 ,53.60 ,57.38 ,77.34 ,67.62 ,57.39 ,84.92 ,68.67 ,65.45 ,57.50 ,57.82 ,54.81 ,1.25 ,55.71 ,32.34 ,69.50 ,68.23 ,76.94 ,36.43 ,38.44 ,47.61 ,23.08 ,40.50 ,72.98 ,76.31 ,51.08 ,59.17 ,44.53 ,62.36 ,52.74,50.46
095,Fat-soulble vitamins,KULFFI-95,63.58 ,52.97 ,52.41 ,66.33 ,77.78 ,39.79 ,82.96 ,73.49 ,80.01 ,68.45 ,78.99 ,44.28 ,59.92 ,69.52 ,58.66 ,77.84 ,48.45 ,61.68 ,55.45 ,10.16 ,43.79 ,28.48 ,53.73 ,55.89 ,78.82 ,71.59 ,56.80 ,81.80 ,68.24 ,66.79 ,57.57 ,61.73 ,53.03 ,1.67 ,54.11 ,32.10 ,70.48 ,68.02 ,72.89 ,35.76 ,40.38 ,45.65 ,24.17 ,36.71 ,71.53 ,80.10 ,50.53 ,56.41 ,43.12 ,61.73 ,52.81,47.63
096,Fat-soulble vitamins,KULFFI-96,67.78 ,49.02 ,50.10 ,67.15 ,76.87 ,37.80 ,79.38 ,75.65 ,80.85 ,76.86 ,80.76 ,41.24 ,60.46 ,70.27 ,56.03 ,78.49 ,46.16 ,59.94 ,61.26 ,10.20 ,44.38 ,33.07 ,53.48 ,55.39 ,78.74 ,72.79 ,58.75 ,82.81 ,68.48 ,62.17 ,60.24 ,61.12 ,53.17 ,1.99 ,61.30 ,32.01 ,64.33 ,70.63 ,74.42 ,37.04 ,40.37 ,43.07 ,23.47 ,28.26 ,72.13 ,69.60 ,52.28 ,57.81 ,42.62 ,52.45 ,52.03,50.40
097,Vitamins-like substances,KULFFI-97,64.82 ,54.46 ,46.62 ,69.80 ,77.67 ,40.62 ,86.03 ,75.23 ,86.73 ,62.00 ,87.76 ,43.42 ,55.79 ,67.64 ,60.48 ,80.21 ,59.78 ,67.45 ,47.56 ,6.06 ,36.84 ,22.24 ,55.80 ,58.27 ,80.10 ,68.95 ,60.17 ,82.87 ,68.09 ,64.15 ,58.17 ,60.18 ,56.67 ,2.16 ,60.49 ,21.28 ,67.15 ,68.38 ,75.05 ,34.60 ,34.12 ,34.98 ,20.49 ,37.78 ,75.07 ,80.18 ,48.86 ,57.01 ,45.96 ,46.94 ,53.30,46.16
098,Vitamins-like substances,KULFFI-98,63.44 ,51.74 ,48.44 ,66.02 ,82.47 ,38.00 ,86.18 ,72.96 ,84.66 ,67.91 ,84.07 ,42.23 ,45.46 ,64.61 ,60.24 ,79.92 ,47.50 ,66.98 ,52.12 ,3.05 ,30.03 ,22.48 ,41.51 ,57.61 ,81.72 ,76.12 ,51.08 ,86.48 ,66.71 ,61.99 ,52.68 ,60.64 ,53.61 ,5.51 ,58.61 ,27.58 ,63.58 ,67.09 ,66.14 ,35.91 ,33.63 ,25.20 ,17.15 ,33.90 ,76.22 ,76.18 ,50.78 ,42.91 ,39.17 ,55.17 ,54.43,42.77
099,Polyphenols,KULFFI-99,61.28 ,51.45 ,50.43 ,65.33 ,81.26 ,39.44 ,83.01 ,75.17 ,79.74 ,60.34 ,83.94 ,38.84 ,60.19 ,68.21 ,55.84 ,75.32 ,54.93 ,59.33 ,51.54 ,9.02 ,47.07 ,27.24 ,51.43 ,56.79 ,80.40 ,71.43 ,62.93 ,84.54 ,67.09 ,65.78 ,50.15 ,63.50 ,57.07 ,2.11 ,58.30 ,32.53 ,60.29 ,71.48 ,74.78 ,36.35 ,41.14 ,32.11 ,24.16 ,36.11 ,75.27 ,81.27 ,53.24 ,57.01 ,47.77 ,53.35 ,56.39,46.90
100,Polyphenols,KULFFI-100,62.88 ,51.12 ,48.05 ,62.64 ,85.97 ,31.97 ,84.02 ,75.66 ,83.16 ,61.59 ,77.99 ,36.70 ,52.02 ,67.18 ,57.74 ,78.97 ,49.18 ,64.88 ,65.26 ,6.96 ,36.87 ,27.68 ,64.64 ,54.73 ,80.49 ,75.97 ,54.00 ,86.93 ,68.16 ,65.51 ,50.05 ,58.30 ,53.91 ,1.33 ,56.25 ,31.95 ,63.70 ,68.25 ,60.04 ,35.47 ,34.47 ,29.11 ,22.95 ,31.27 ,72.16 ,83.12 ,47.72 ,33.51 ,40.23 ,57.69 ,54.35,44.36
