ID,NUtrision classfication,KULFFI,HS-01,HS-02,HS-03,HS-04,HS-05,HS-06,HS-07,HS-08,HS-09,HS-10,HS-11,HS-12,HS-13,HS-14,HS-15,HS-16,HS-17,HS-18,HS-19,HS-20,HS-21,HS-22,HS-23,HS-24,HS-25,HS-26,HS-27,HS-28,HS-29,HS-30,HS-31,HS-32,HS-33,HS-34,HS-35,HS-36,HS-37,HS-38,HS-39,HS-40,HS-41,HS-42,HS-43,HS-44,HS-45,HS-46,HS-47,HS-48,HS-49,HS-50,HS-51,HS-52
035,Monosaccharides/Polyols,KULFFI-35,126.8642716,154.93,173.87,125.1234159,99.09,120.23,104.26,140.09,54.9,109.94,60.05835804,115.39,140.4465429,99.47,145.86,107.22,120.55,145.4,134.25,115.39,120.53,81.44988687,153.0657144,157.96,116.4285947,136.61,159.98,122.7557217,145.71,59.21,164.14,116.68,142.11,104.35,126.81,102.5664088,118.7,152.14,132.45,158.61,127.04,145.99,139.67,25.96,78.54949546,105.86,145.3828902,125.48,112.44,112.93,158.45,119.28
036,Monosaccharides/Polyols,KULFFI-36,139.699527,177.48,194.23,127.0781577,103.28,121.8,142.1,152.57,62.4,121.19,66.67093532,132.75,143.2351844,103.97,167.87,124.01,151.51,144.22,136.69,87.24,128.53,86.6913936,162.7220626,175.54,129.0630543,137.42,168.11,136.1262328,159.41,53.42,152.8,143.13,136.77,87.64,136.85,104.832684,122.01,176.93,135.64,162.55,110.74,132.43,114.95,33.47,77.54366668,113.9,139.381153,129,115.07,125.19,160.28,117.62
037,Monosaccharides/Polyols,Mannose,126.9989778,150.35,171.95,116.4668732,101.04,113.26,117.15,126.28,53.27,106.03,74.34343868,121.97,128.2940023,98.39,155.12,107.65,121.62,141.21,117.57,94.31,101.95,77.26549075,151.4775506,153.81,109.8907938,127.32,154.53,120.8955543,145.77,42.48,144.62,116.71,130.04,80.5,122.25,92.68508503,102.58,143.61,129.95,154.95,102.96,131.79,120.42,24.05,85.48106904,104.12,144.2273362,122,101,114.48,146.74,104.27
038,Monosaccharides/Polyols,KULFFI-38,117.7392706,173.82,141.43,110.391292,99.69,96.56,122.81,103.8,71.61,80.99,80.9759733,104.47,108.0502106,99.96,141.47,128.87,117.8,141.7,96.23,67.81,116.97,85.24335472,152.8932951,134.82,127.1065584,107.68,119.1,126.0396447,123.22,90.59,139.27,108.33,101.84,82.68,108.44,92.97127616,105.27,130.37,96.51,137.53,117.74,100.69,78.65,77.7,83.13253677,101.83,126.7029805,92.16,84.29,109.38,150.56,90.73
039,Monosaccharides/Polyols,KULFFI-39,166.2801621,177.01,192.88,155.8877212,105.03,149.28,133.64,141.81,92.46,107.36,75.56767108,139.77,138.0485449,105.59,165.12,136.37,120.91,137.57,163.61,138.32,158.88,125.3164587,185.2801121,167.63,146.8439086,136.77,159.99,140.0691729,144.51,70.57,161.12,150.26,154.53,100.69,161.84,132.367311,128.42,185.92,154.5,190.04,133.32,157.55,133.07,68.61,98.03881004,124.77,165.1100565,109.08,118.87,137.04,171.26,128.62
040,Monosaccharides/Polyols,KULFFI-40,121.5085704,135.89,154.08,118.8871564,110.98,94.32,121.63,130.31,70.46,95.08,72.77049963,114.95,143.4298877,112.21,148.59,134.22,122.77,159.99,110.28,125.98,132.38,119.1246501,134.4012512,145.91,116.6355698,109.91,154.81,111.8941514,139.01,56.05,135.21,102.32,112.11,80.58,104.77,90.20497838,110.09,156.27,118.35,149.6,106.36,117.67,112.25,56.41,74.67217271,107.05,148.6168144,113.62,76.03,117.4,152.49,89.42
041,Monosaccharides/Polyols,KULFFI-41,132.1631244,187.4,163.45,128.0399662,122.35,117.85,126.81,130.93,73.19,100.18,84.73547124,114.32,129.28071,104.88,175.47,135.68,106.36,159.36,166.44,109.62,150.35,106.3494009,179.2165551,184.03,139.6568024,154.72,186.74,137.4794638,126.12,91.93,155.9,122.2,122.02,81.66,125.03,110.7878759,126.81,173.11,169.16,175.76,129.77,111.9,96.08,119.43,110.2623404,113.78,156.8326749,140.5,110.76,131.59,187.19,119.41
042,Monosaccharides/Polyols,KULFFI-42,106.0128348,140.61,150.6,125.7332751,97.03,101.58,109.43,112.95,74.91,98.77,71.40834288,98.67,120.3479888,102.58,137.28,119.54,107.94,132.93,107.58,93.66,124.83,82.62759702,152.1575527,152.58,105.1473935,112.71,141.19,129.1503425,127.7,91.61,137.28,115.04,113.43,80.92,110.88,90.81906167,94.89,149.94,121.15,141.04,91.64,107.26,100.29,101.5,72.76601328,98.49,126.199372,104.63,79.01,105.23,158.53,87.54
043,Monosaccharides/Polyols,Xylitol,132.5301677,138.12,188.83,161.2697788,96.15,87.68,160.61,138.49,65.26,120.56,94.50923637,97.78,124.1190784,119.59,147.95,126.25,116.18,164.61,140.32,58.01,108.25,136.9076652,132.7007404,150.19,98.98367902,107.39,154.01,123.0384766,130.1,106.12,137.97,117.87,117.72,76,116.22,90.22056755,97.6,138.94,120.36,109.33,89.21,92.83,112,126.82,67.18127254,100.81,131.6175487,130.02,100.1,155.4,150.02,87.53
044,Monosaccharides/Polyols,KULFFI-44,128.4928289,160.05,193.97,136.675892,111.8,145.84,148.88,184.02,51.23,111.76,66.898531,127.59,144.7717883,104.08,156.73,130.47,129.65,149.38,135,140.36,153.13,129.4772134,191.0534155,181.93,155.4026211,160.32,177.65,129.3489144,140.76,80.66,163.62,143.07,144.12,84.49,146.05,122.4220717,142.36,177.38,142.63,174.61,142.12,146.29,136.45,57.9,81.95926967,112.97,161.0173794,142.15,131.2,135.43,174.89,104.06
