ID,NUtrision classfication,KULFFI,HS-01,HS-02,HS-03,HS-04,HS-05,HS-06,HS-07,HS-08,HS-09,HS-10,HS-11,HS-12,HS-13,HS-14,HS-15,HS-16,HS-17,HS-18,HS-19,HS-20,HS-21,HS-22,HS-23,HS-24,HS-25,HS-26,HS-27,HS-28,HS-29,HS-30,HS-31,HS-32,HS-33,HS-34,HS-35,HS-36,HS-37,HS-38,HS-39,HS-40,HS-41,HS-42,HS-43,HS-44,HS-45,HS-46,HS-47,HS-48,HS-49,HS-50,HS-51,HS-52
069,Organic acids,KULFFI-69,91.81 ,85.31 ,86.24 ,105.96 ,68.28 ,118.00 ,101.72 ,89.49 ,42.84 ,63.73 ,31.76 ,64.74 ,68.79 ,64.64 ,83.72 ,67.55 ,65.80 ,66.15 ,56.99 ,87.27 ,77.74 ,85.22 ,76.41 ,85.89 ,69.21 ,66.17 ,67.90 ,63.33 ,62.35 ,59.48 ,63.31 ,68.12 ,63.58 ,26.68 ,62.01 ,66.83 ,68.81 ,63.55 ,63.35 ,65.73 ,56.11 ,57.77 ,60.28 ,74.34 ,42.03 ,59.86 ,71.21 ,98.31 ,61.12 ,56.97 ,66.23 ,54.35 
070,Minerals,KULFFI-70,42.81 ,37.32 ,37.54 ,59.33 ,36.01 ,71.51 ,48.85 ,40.90 ,28.96 ,45.15 ,21.47 ,49.96 ,50.87 ,44.30 ,64.68 ,47.26 ,43.57 ,49.91 ,38.84 ,70.13 ,58.38 ,60.81 ,55.01 ,63.75 ,54.56 ,61.13 ,50.13 ,38.37 ,43.48 ,34.05 ,44.46 ,47.27 ,43.77 ,8.20 ,36.45 ,46.62 ,50.09 ,43.76 ,43.57 ,45.14 ,37.67 ,37.82 ,40.96 ,58.49 ,26.73 ,37.65 ,49.04 ,74.99 ,40.32 ,38.11 ,47.58 ,33.24 
071,Minerals,KULFFI-71,46.75 ,34.30 ,38.32 ,60.19 ,33.75 ,74.92 ,50.80 ,39.64 ,28.80 ,44.65 ,19.65 ,48.96 ,49.87 ,37.80 ,67.10 ,48.36 ,48.37 ,50.79 ,38.44 ,66.93 ,60.60 ,59.72 ,52.62 ,63.57 ,54.85 ,61.15 ,48.83 ,39.17 ,42.94 ,39.66 ,46.53 ,45.68 ,44.62 ,8.05 ,36.86 ,46.28 ,51.73 ,43.46 ,42.77 ,45.99 ,38.94 ,37.67 ,40.79 ,58.33 ,26.67 ,39.44 ,47.80 ,72.38 ,39.14 ,38.45 ,47.87 ,32.34 
072,Minerals,KULFFI-72,44.50 ,34.13 ,39.62 ,59.97 ,35.66 ,74.41 ,51.04 ,41.08 ,33.71 ,47.06 ,23.11 ,50.16 ,54.92 ,49.16 ,65.99 ,48.73 ,45.57 ,50.16 ,37.98 ,68.14 ,60.10 ,60.19 ,54.57 ,64.48 ,55.55 ,58.71 ,51.78 ,38.99 ,42.01 ,40.23 ,46.93 ,46.78 ,45.28 ,8.06 ,37.00 ,45.58 ,50.60 ,42.79 ,45.48 ,44.91 ,39.37 ,37.91 ,42.03 ,57.73 ,26.75 ,40.22 ,47.96 ,69.58 ,40.22 ,40.03 ,47.79 ,33.86 
073,Minerals,KULFFI-73,45.17 ,31.97 ,39.29 ,61.77 ,33.90 ,74.15 ,50.14 ,39.90 ,30.33 ,47.54 ,21.47 ,49.02 ,52.78 ,52.30 ,66.79 ,50.55 ,48.73 ,51.43 ,38.25 ,69.07 ,60.29 ,58.47 ,53.10 ,63.56 ,54.74 ,55.49 ,52.48 ,38.33 ,42.38 ,39.59 ,45.60 ,45.21 ,44.55 ,8.15 ,37.83 ,45.32 ,50.39 ,43.89 ,48.09 ,45.06 ,38.23 ,38.10 ,41.40 ,58.39 ,26.28 ,39.88 ,48.42 ,71.88 ,39.76 ,39.19 ,48.70 ,33.69 
074,Minerals,KULFFI-74,44.22 ,31.97 ,40.11 ,60.48 ,30.52 ,73.49 ,49.91 ,39.50 ,30.90 ,48.05 ,21.68 ,49.30 ,51.54 ,47.14 ,63.98 ,49.77 ,44.72 ,51.31 ,37.09 ,70.53 ,60.23 ,59.74 ,54.61 ,65.10 ,53.33 ,51.93 ,50.01 ,39.09 ,42.22 ,38.15 ,47.74 ,45.36 ,45.11 ,7.95 ,36.21 ,45.98 ,50.61 ,43.37 ,47.03 ,45.54 ,37.53 ,39.35 ,40.86 ,58.02 ,26.23 ,39.34 ,48.44 ,72.44 ,40.53 ,40.91 ,47.95 ,31.58 
075,Minerals,KULFFI-75,43.65 ,36.29 ,41.20 ,58.80 ,38.76 ,70.44 ,46.51 ,40.27 ,32.31 ,48.87 ,22.02 ,50.65 ,51.52 ,42.39 ,66.84 ,49.76 ,43.71 ,53.34 ,36.63 ,68.67 ,61.91 ,63.27 ,55.05 ,66.40 ,54.35 ,50.26 ,49.47 ,39.69 ,43.31 ,38.09 ,44.79 ,46.64 ,44.87 ,9.58 ,39.01 ,50.71 ,48.69 ,45.04 ,47.34 ,44.25 ,36.66 ,34.27 ,40.98 ,56.71 ,26.57 ,38.43 ,47.39 ,60.92 ,40.14 ,38.98 ,47.44 ,29.21 
076,Minerals,KULFFI-76,45.64 ,37.50 ,39.50 ,53.38 ,32.37 ,69.75 ,38.47 ,34.33 ,26.73 ,43.54 ,21.83 ,48.01 ,41.98 ,35.88 ,44.43 ,48.16 ,52.31 ,41.70 ,36.00 ,64.90 ,56.95 ,62.99 ,52.06 ,62.61 ,52.24 ,52.56 ,47.09 ,37.39 ,41.12 ,34.66 ,42.52 ,45.99 ,45.01 ,9.07 ,36.26 ,45.55 ,49.65 ,43.55 ,42.68 ,44.01 ,37.04 ,36.04 ,42.51 ,58.34 ,29.52 ,38.17 ,47.14 ,60.00 ,39.38 ,39.37 ,45.16 ,28.12 
077,Minerals,KULFFI-77,39.90 ,36.50 ,36.85 ,56.75 ,26.49 ,66.64 ,40.69 ,39.95 ,28.88 ,44.97 ,20.50 ,45.01 ,46.88 ,38.18 ,52.93 ,46.46 ,50.53 ,51.55 ,31.98 ,65.27 ,58.08 ,64.60 ,52.64 ,62.76 ,53.26 ,57.40 ,46.50 ,39.39 ,43.91 ,36.65 ,44.71 ,47.71 ,44.46 ,8.81 ,36.96 ,46.18 ,51.07 ,40.67 ,43.33 ,44.11 ,38.04 ,36.58 ,44.73 ,56.11 ,27.09 ,40.31 ,45.13 ,63.82 ,39.60 ,37.35 ,46.86 ,30.29 
078,Minerals,KULFFI-78,44.19 ,36.35 ,38.69 ,59.39 ,39.38 ,74.43 ,44.65 ,39.80 ,28.96 ,47.95 ,21.83 ,48.94 ,51.40 ,53.30 ,65.49 ,50.68 ,42.71 ,51.42 ,36.66 ,68.19 ,61.69 ,63.09 ,52.40 ,61.22 ,52.19 ,57.29 ,47.82 ,37.02 ,44.72 ,37.70 ,45.65 ,46.23 ,45.91 ,8.77 ,37.84 ,45.63 ,50.98 ,42.31 ,46.37 ,44.72 ,37.17 ,37.70 ,40.39 ,56.48 ,26.79 ,39.95 ,47.26 ,57.22 ,40.96 ,39.13 ,47.42 ,30.33 
079,Minerals,KULFFI-79,42.62 ,34.62 ,39.45 ,61.32 ,37.80 ,73.35 ,43.97 ,40.74 ,28.03 ,45.79 ,22.84 ,49.29 ,51.20 ,46.16 ,67.04 ,49.40 ,43.11 ,52.45 ,36.04 ,65.94 ,62.09 ,62.58 ,53.47 ,64.86 ,54.08 ,57.38 ,49.42 ,37.48 ,42.67 ,38.83 ,47.47 ,46.22 ,44.92 ,9.00 ,39.01 ,45.36 ,50.72 ,42.56 ,45.70 ,44.47 ,38.16 ,38.64 ,41.96 ,57.53 ,26.87 ,39.34 ,48.58 ,58.42 ,39.98 ,39.40 ,47.43 ,30.85 
080,Minerals,KULFFI-80,44.99 ,33.32 ,40.37 ,65.42 ,38.26 ,70.91 ,45.72 ,40.27 ,30.43 ,49.95 ,23.80 ,52.75 ,55.41 ,56.72 ,65.88 ,51.14 ,42.96 ,52.80 ,42.48 ,84.18 ,63.11 ,75.43 ,55.56 ,65.06 ,56.16 ,55.51 ,60.09 ,37.30 ,40.67 ,45.01 ,48.23 ,48.16 ,48.05 ,18.08 ,37.73 ,57.19 ,53.17 ,48.80 ,49.62 ,54.48 ,53.19 ,47.95 ,51.95 ,70.97 ,26.58 ,44.43 ,50.26 ,62.02 ,42.22 ,48.96 ,48.45 ,36.90 
081,Minerals,KULFFI-81,44.19 ,33.51 ,40.26 ,62.88 ,39.71 ,74.13 ,43.50 ,40.41 ,30.10 ,45.49 ,23.54 ,49.42 ,50.06 ,55.76 ,65.30 ,48.40 ,41.98 ,52.97 ,35.76 ,66.40 ,63.81 ,60.67 ,51.53 ,63.60 ,55.27 ,51.21 ,49.72 ,37.19 ,41.78 ,38.86 ,40.74 ,45.48 ,46.42 ,8.75 ,38.64 ,45.71 ,43.95 ,45.52 ,48.74 ,43.31 ,37.40 ,35.30 ,38.71 ,57.33 ,25.34 ,47.86 ,46.68 ,72.77 ,35.80 ,38.60 ,50.69 ,33.71 
082,Water-soulble vitamins,KULFFI-82,42.14 ,31.21 ,36.67 ,60.00 ,36.78 ,72.97 ,48.80 ,40.47 ,32.54 ,44.25 ,21.24 ,49.15 ,48.98 ,45.41 ,68.23 ,49.29 ,47.28 ,47.55 ,37.94 ,67.95 ,62.05 ,59.14 ,36.52 ,61.64 ,53.65 ,59.68 ,46.63 ,36.29 ,43.82 ,40.38 ,37.81 ,44.54 ,44.86 ,9.38 ,37.53 ,46.49 ,41.26 ,43.81 ,46.46 ,42.41 ,34.79 ,36.08 ,41.82 ,52.89 ,23.76 ,34.07 ,46.63 ,112.97 ,36.85 ,38.95 ,45.40 ,32.40 
083,Water-soulble vitamins,KULFFI-83,44.14 ,34.58 ,42.34 ,58.65 ,38.17 ,71.39 ,49.98 ,41.35 ,34.65 ,45.63 ,20.95 ,48.10 ,49.94 ,40.02 ,64.38 ,46.58 ,48.31 ,48.20 ,35.31 ,66.12 ,59.91 ,58.83 ,39.48 ,59.77 ,53.05 ,55.79 ,47.14 ,35.16 ,44.57 ,40.13 ,38.39 ,44.81 ,43.09 ,9.80 ,38.63 ,44.84 ,42.89 ,44.22 ,52.94 ,41.19 ,35.87 ,32.78 ,40.32 ,53.65 ,24.50 ,28.73 ,47.16 ,112.30 ,36.88 ,39.27 ,45.51 ,33.10 
084,Water-soulble vitamins,KULFFI-84,42.90 ,36.78 ,40.50 ,58.88 ,35.65 ,72.73 ,49.69 ,40.83 ,34.33 ,40.94 ,20.15 ,47.60 ,46.14 ,42.41 ,65.39 ,46.37 ,46.92 ,47.56 ,32.41 ,61.26 ,58.95 ,56.13 ,39.35 ,59.42 ,54.48 ,55.16 ,47.03 ,35.21 ,45.07 ,34.67 ,37.11 ,45.22 ,43.67 ,9.26 ,40.97 ,45.61 ,44.21 ,42.00 ,47.79 ,40.81 ,29.04 ,31.02 ,38.41 ,51.78 ,22.02 ,29.94 ,47.13 ,112.91 ,34.19 ,34.87 ,45.84 ,33.28 
085,Water-soulble vitamins,KULFFI-85,43.67 ,31.34 ,39.98 ,60.05 ,41.80 ,74.98 ,47.02 ,41.17 ,33.62 ,48.28 ,22.65 ,50.39 ,53.53 ,45.98 ,70.17 ,47.92 ,44.51 ,48.77 ,37.17 ,73.92 ,61.55 ,58.75 ,38.80 ,62.43 ,56.51 ,56.31 ,46.99 ,36.09 ,44.44 ,40.01 ,38.23 ,43.97 ,43.89 ,9.55 ,39.25 ,44.78 ,45.20 ,43.74 ,46.08 ,41.79 ,35.41 ,34.82 ,40.13 ,52.97 ,24.96 ,28.92 ,46.63 ,109.58 ,36.01 ,37.10 ,46.22 ,34.09 
086,Water-soulble vitamins,KULFFI-86,43.46 ,34.37 ,38.47 ,59.75 ,37.74 ,74.10 ,49.30 ,40.64 ,33.78 ,45.70 ,22.18 ,48.38 ,51.96 ,38.04 ,65.95 ,47.60 ,50.41 ,48.49 ,38.47 ,71.19 ,61.02 ,59.40 ,41.48 ,62.38 ,55.05 ,55.17 ,49.22 ,35.68 ,44.22 ,39.94 ,37.97 ,44.94 ,41.92 ,9.48 ,38.45 ,44.16 ,42.83 ,44.13 ,45.57 ,43.01 ,36.18 ,32.82 ,40.33 ,55.71 ,24.28 ,34.02 ,42.11 ,105.50 ,34.51 ,36.28 ,45.68 ,34.33 
087,Water-soulble vitamins,KULFFI-87,46.19 ,31.17 ,41.89 ,57.74 ,40.29 ,73.06 ,44.79 ,39.08 ,32.73 ,46.23 ,20.83 ,46.52 ,51.90 ,36.81 ,53.31 ,46.88 ,51.53 ,47.44 ,36.50 ,67.19 ,60.05 ,58.86 ,40.29 ,61.53 ,53.84 ,54.85 ,48.53 ,37.25 ,44.98 ,38.97 ,38.74 ,44.79 ,44.12 ,9.35 ,37.79 ,44.47 ,44.32 ,41.94 ,42.74 ,41.54 ,36.63 ,29.90 ,39.63 ,54.25 ,24.29 ,31.94 ,48.99 ,96.54 ,34.20 ,36.40 ,45.45 ,32.75 
088,Water-soulble vitamins,KULFFI-88,43.98 ,36.50 ,37.81 ,59.08 ,38.99 ,71.38 ,49.06 ,40.34 ,32.88 ,45.16 ,21.85 ,46.70 ,50.56 ,46.79 ,66.37 ,50.89 ,49.51 ,48.89 ,37.77 ,66.90 ,62.76 ,60.52 ,40.83 ,60.97 ,54.44 ,54.85 ,46.49 ,35.89 ,44.14 ,41.53 ,38.26 ,45.29 ,45.56 ,9.39 ,38.09 ,43.95 ,42.33 ,43.57 ,47.79 ,41.96 ,36.65 ,33.54 ,38.42 ,53.29 ,24.43 ,34.39 ,47.28 ,109.72 ,40.32 ,35.79 ,46.32 ,33.25 
089,Water-soulble vitamins,KULFFI-89,45.68 ,35.16 ,34.45 ,59.60 ,42.72 ,72.34 ,49.69 ,39.85 ,33.97 ,44.63 ,26.42 ,50.13 ,52.09 ,52.09 ,66.40 ,50.48 ,44.81 ,50.58 ,37.43 ,67.87 ,65.30 ,57.68 ,42.00 ,60.00 ,54.95 ,56.20 ,46.23 ,37.28 ,43.32 ,41.59 ,44.48 ,47.80 ,44.88 ,9.41 ,40.62 ,44.56 ,42.52 ,45.59 ,45.93 ,41.74 ,36.33 ,37.85 ,37.48 ,53.83 ,24.55 ,30.46 ,47.63 ,110.76 ,36.84 ,35.04 ,47.69 ,33.24 
090,Water-soulble vitamins,KULFFI-90,39.53 ,32.68 ,43.27 ,56.62 ,32.42 ,72.08 ,48.53 ,41.72 ,34.08 ,41.05 ,20.71 ,49.15 ,48.58 ,39.66 ,63.77 ,47.42 ,49.50 ,45.50 ,33.09 ,56.80 ,58.30 ,59.07 ,42.54 ,61.00 ,53.18 ,55.39 ,44.44 ,34.49 ,44.64 ,39.52 ,36.83 ,49.02 ,45.79 ,9.27 ,36.40 ,45.12 ,43.71 ,42.73 ,43.41 ,41.20 ,28.93 ,39.67 ,36.18 ,37.52 ,23.04 ,38.08 ,43.63 ,64.20 ,34.85 ,35.74 ,45.65 ,32.70 
091,Fat-soulble vitamins,KULFFI-91,41.80 ,32.50 ,41.27 ,59.51 ,38.43 ,74.31 ,49.86 ,42.12 ,33.97 ,44.39 ,19.27 ,50.93 ,51.31 ,47.14 ,63.94 ,48.02 ,47.86 ,46.63 ,36.61 ,66.35 ,61.04 ,61.61 ,50.87 ,63.00 ,53.37 ,54.16 ,47.19 ,33.26 ,44.62 ,36.86 ,39.23 ,45.63 ,46.05 ,9.11 ,38.20 ,45.01 ,43.92 ,46.13 ,51.17 ,43.10 ,36.43 ,46.21 ,38.04 ,55.00 ,24.52 ,40.72 ,46.84 ,71.15 ,34.20 ,41.04 ,48.10 ,33.74 
092,Fat-soulble vitamins,KULFFI-92,41.82 ,33.40 ,39.29 ,58.35 ,37.27 ,75.02 ,50.33 ,40.29 ,34.18 ,38.58 ,18.74 ,50.52 ,50.31 ,47.79 ,67.21 ,48.63 ,49.48 ,46.58 ,36.52 ,68.90 ,61.07 ,62.19 ,55.08 ,63.59 ,53.33 ,54.76 ,47.49 ,34.62 ,44.68 ,35.09 ,40.32 ,43.56 ,44.60 ,8.83 ,37.98 ,44.74 ,46.30 ,44.67 ,51.18 ,43.66 ,36.66 ,46.21 ,38.08 ,56.98 ,25.87 ,44.01 ,46.56 ,73.72 ,35.50 ,41.40 ,49.26 ,34.63 
093,Fat-soulble vitamins,KULFFI-93,42.53 ,34.62 ,40.06 ,59.12 ,34.62 ,76.96 ,48.25 ,41.04 ,34.12 ,44.26 ,21.08 ,50.87 ,51.83 ,44.99 ,68.35 ,49.66 ,48.72 ,47.27 ,36.50 ,71.72 ,61.00 ,61.32 ,55.48 ,62.58 ,55.17 ,52.41 ,46.08 ,33.72 ,43.96 ,35.62 ,44.48 ,45.70 ,44.93 ,8.95 ,37.60 ,45.37 ,44.65 ,44.48 ,50.38 ,44.79 ,37.30 ,50.45 ,38.54 ,53.78 ,25.79 ,47.33 ,48.41 ,75.38 ,35.49 ,41.36 ,48.97 ,33.86 
094,Fat-soulble vitamins,KULFFI-94,39.30 ,36.25 ,40.17 ,59.49 ,38.08 ,74.90 ,47.65 ,41.19 ,34.13 ,44.46 ,19.98 ,50.20 ,52.20 ,41.47 ,66.38 ,48.92 ,41.97 ,46.92 ,34.93 ,68.98 ,62.65 ,62.01 ,55.32 ,64.02 ,54.07 ,51.60 ,48.51 ,35.87 ,43.69 ,37.61 ,44.63 ,43.67 ,40.17 ,8.95 ,38.53 ,44.78 ,47.25 ,44.50 ,50.13 ,43.80 ,37.44 ,46.60 ,37.30 ,54.40 ,25.07 ,42.80 ,49.24 ,75.61 ,35.41 ,42.80 ,49.03 ,35.53 
095,Fat-soulble vitamins,KULFFI-95,42.89 ,33.01 ,40.34 ,58.77 ,38.56 ,74.33 ,49.26 ,39.90 ,33.23 ,45.77 ,19.86 ,49.86 ,51.95 ,48.69 ,64.17 ,50.08 ,49.22 ,45.75 ,38.94 ,69.25 ,62.70 ,61.61 ,57.62 ,62.42 ,54.72 ,51.50 ,48.49 ,35.12 ,44.11 ,38.49 ,45.23 ,45.31 ,42.71 ,8.99 ,39.12 ,44.90 ,47.69 ,44.69 ,48.50 ,43.58 ,38.97 ,44.56 ,38.64 ,54.66 ,24.84 ,44.46 ,48.59 ,74.89 ,34.25 ,41.84 ,49.80 ,33.27 
096,Fat-soulble vitamins,KULFFI-96,45.41 ,37.78 ,38.88 ,59.41 ,39.76 ,74.22 ,49.63 ,41.76 ,32.94 ,41.80 ,19.81 ,50.25 ,52.78 ,47.18 ,65.75 ,49.86 ,42.45 ,47.04 ,37.90 ,71.12 ,60.78 ,60.88 ,55.76 ,61.75 ,54.35 ,53.58 ,48.16 ,36.52 ,43.71 ,35.14 ,47.07 ,47.07 ,43.36 ,9.20 ,40.22 ,44.40 ,43.51 ,45.59 ,48.11 ,44.35 ,37.05 ,43.31 ,37.68 ,55.93 ,24.56 ,39.42 ,48.19 ,74.04 ,34.13 ,36.05 ,49.64 ,35.25 
097,Vitamins-like substances,KULFFI-97,44.27 ,32.36 ,36.81 ,58.87 ,41.91 ,72.44 ,50.75 ,40.95 ,34.07 ,45.36 ,24.75 ,50.11 ,52.41 ,43.07 ,64.25 ,51.72 ,63.47 ,50.73 ,38.48 ,70.03 ,61.63 ,66.17 ,59.83 ,65.38 ,54.26 ,52.04 ,47.80 ,39.60 ,54.88 ,39.26 ,45.93 ,52.56 ,46.65 ,9.23 ,40.24 ,50.50 ,45.18 ,48.44 ,47.56 ,47.59 ,34.85 ,37.24 ,35.69 ,54.58 ,27.64 ,52.26 ,49.62 ,66.70 ,43.55 ,35.61 ,53.20 ,35.97 
098,Vitamins-like substances,KULFFI-98,41.84 ,32.63 ,42.45 ,59.68 ,38.82 ,70.89 ,49.30 ,40.82 ,34.03 ,42.28 ,21.07 ,49.28 ,39.94 ,47.95 ,68.85 ,47.97 ,45.48 ,48.95 ,34.91 ,57.20 ,49.69 ,55.01 ,42.00 ,63.63 ,55.20 ,53.85 ,43.02 ,36.61 ,43.94 ,32.06 ,40.59 ,47.87 ,44.76 ,9.36 ,35.50 ,44.69 ,44.31 ,44.43 ,44.98 ,41.88 ,29.19 ,24.96 ,34.59 ,51.00 ,26.00 ,44.70 ,47.36 ,51.82 ,34.05 ,34.45 ,49.33 ,28.70 
099,Polyphenols,KULFFI-99,41.41 ,36.26 ,39.64 ,59.52 ,36.65 ,73.01 ,47.49 ,41.94 ,33.73 ,39.12 ,22.84 ,50.97 ,50.31 ,43.03 ,63.84 ,48.24 ,44.96 ,47.65 ,36.54 ,68.52 ,65.67 ,61.69 ,53.80 ,63.75 ,55.07 ,51.13 ,51.37 ,36.57 ,42.75 ,37.00 ,39.18 ,47.39 ,46.28 ,9.02 ,39.55 ,45.55 ,41.34 ,46.72 ,49.20 ,44.76 ,37.55 ,33.29 ,37.93 ,52.63 ,26.03 ,46.53 ,49.28 ,72.31 ,38.50 ,36.42 ,52.50 ,32.98 
100,Polyphenols,KULFFI-100,42.88 ,34.53 ,39.53 ,58.89 ,36.88 ,70.95 ,47.39 ,41.12 ,33.57 ,44.81 ,19.47 ,48.40 ,45.77 ,44.46 ,66.16 ,49.90 ,48.51 ,47.15 ,34.67 ,66.48 ,63.22 ,62.43 ,61.58 ,63.43 ,54.47 ,55.57 ,46.79 ,36.21 ,45.88 ,36.31 ,39.98 ,48.29 ,45.69 ,9.17 ,37.98 ,45.76 ,44.54 ,44.77 ,45.83 ,44.54 ,33.41 ,29.84 ,41.40 ,54.79 ,25.24 ,47.12 ,48.06 ,42.68 ,33.06 ,38.09 ,49.26 ,30.58 
101,Polyphenols,KULFFI-101,45.11 ,31.04 ,38.09 ,59.58 ,45.13 ,71.86 ,47.85 ,40.83 ,20.98 ,40.17 ,19.28 ,47.39 ,34.05 ,37.70 ,54.57 ,43.59 ,49.83 ,50.27 ,33.73 ,56.88 ,55.41 ,58.88 ,57.51 ,62.67 ,50.97 ,51.92 ,43.35 ,38.39 ,42.92 ,37.84 ,42.05 ,50.05 ,45.08 ,8.80 ,34.33 ,43.95 ,51.27 ,41.72 ,45.59 ,43.69 ,33.23 ,24.54 ,40.85 ,53.30 ,25.68 ,41.81 ,46.59 ,58.59 ,34.04 ,36.98 ,47.79 ,25.80 
102,Polyphenols,KULFFI-102,34.04 ,36.11 ,37.36 ,59.43 ,43.82 ,73.47 ,45.49 ,38.86 ,33.61 ,42.40 ,19.94 ,50.22 ,50.38 ,40.30 ,63.54 ,48.68 ,47.86 ,47.63 ,38.01 ,64.91 ,61.60 ,59.24 ,60.18 ,64.90 ,52.03 ,53.45 ,47.87 ,36.38 ,43.64 ,36.01 ,47.05 ,46.73 ,44.52 ,8.77 ,36.63 ,46.28 ,51.10 ,42.92 ,48.85 ,44.93 ,38.36 ,34.02 ,44.48 ,57.20 ,26.52 ,40.68 ,47.22 ,70.47 ,37.35 ,39.56 ,49.61 ,33.49 
103,Polyphenols,KULFFI-103,41.02 ,34.40 ,38.33 ,58.84 ,43.84 ,75.13 ,45.05 ,40.51 ,31.34 ,39.56 ,20.57 ,50.55 ,48.31 ,37.56 ,67.61 ,47.94 ,48.06 ,48.47 ,36.58 ,70.87 ,60.59 ,61.09 ,54.58 ,65.41 ,53.44 ,53.29 ,44.81 ,37.56 ,43.95 ,35.76 ,44.77 ,45.29 ,44.95 ,8.73 ,37.25 ,45.19 ,50.39 ,43.17 ,46.31 ,44.31 ,38.61 ,32.47 ,40.26 ,50.48 ,26.34 ,41.23 ,47.48 ,71.31 ,35.40 ,36.99 ,48.40 ,33.25 
104,Polyphenols,KULFFI-104,36.03 ,36.23 ,32.42 ,59.07 ,41.01 ,73.68 ,49.20 ,39.57 ,33.04 ,40.40 ,19.71 ,50.15 ,51.28 ,47.07 ,67.79 ,49.84 ,48.40 ,49.03 ,37.74 ,70.43 ,63.59 ,59.81 ,78.27 ,65.80 ,54.91 ,53.05 ,46.02 ,37.38 ,43.60 ,38.92 ,43.19 ,44.63 ,45.21 ,8.79 ,38.33 ,46.38 ,45.80 ,43.18 ,47.80 ,43.93 ,40.29 ,32.98 ,41.01 ,53.78 ,25.13 ,41.20 ,48.75 ,71.91 ,38.59 ,40.21 ,48.15 ,34.35 
105,Polyphenols,KULFFI-105,42.81 ,30.41 ,35.75 ,58.74 ,46.25 ,60.50 ,49.70 ,39.64 ,32.03 ,40.88 ,21.97 ,49.92 ,49.98 ,46.64 ,67.13 ,50.22 ,48.36 ,52.91 ,36.93 ,62.71 ,62.73 ,61.88 ,57.69 ,60.52 ,50.45 ,52.28 ,45.63 ,37.26 ,41.65 ,37.28 ,40.09 ,45.53 ,45.38 ,8.88 ,35.69 ,45.01 ,44.03 ,40.05 ,43.51 ,45.41 ,38.04 ,33.50 ,41.69 ,53.81 ,24.69 ,39.97 ,47.52 ,66.14 ,31.90 ,37.62 ,48.50 ,31.95 
106,Polyphenols,KULFFI-106,40.36 ,35.37 ,40.92 ,59.05 ,36.82 ,73.22 ,49.33 ,42.06 ,33.61 ,38.91 ,20.08 ,49.22 ,48.66 ,45.68 ,66.12 ,49.27 ,49.35 ,48.25 ,37.62 ,66.89 ,61.62 ,58.46 ,63.35 ,61.47 ,54.45 ,53.65 ,46.43 ,37.51 ,43.50 ,38.62 ,38.25 ,45.71 ,46.00 ,9.02 ,39.20 ,45.44 ,43.39 ,43.69 ,47.93 ,45.72 ,37.35 ,32.64 ,41.48 ,52.47 ,25.72 ,40.74 ,48.61 ,55.90 ,34.86 ,38.05 ,48.65 ,32.45 
107,Polyphenols,KULFFI-107,39.19 ,34.23 ,40.67 ,56.92 ,42.00 ,68.82 ,46.13 ,37.72 ,28.87 ,34.81 ,27.00 ,47.69 ,43.02 ,30.23 ,66.92 ,42.53 ,41.60 ,47.21 ,31.74 ,54.01 ,53.54 ,58.62 ,72.65 ,61.57 ,50.27 ,51.80 ,44.63 ,38.07 ,42.44 ,32.63 ,36.34 ,45.49 ,45.36 ,8.94 ,34.98 ,44.59 ,40.90 ,42.58 ,49.48 ,44.68 ,33.18 ,27.82 ,38.98 ,48.26 ,25.01 ,49.14 ,47.90 ,53.97 ,33.22 ,31.50 ,48.06 ,28.96 
108,Lipids,KULFFI-108,46.76 ,32.00 ,38.28 ,59.37 ,35.65 ,75.38 ,48.43 ,41.07 ,33.78 ,44.21 ,18.37 ,50.47 ,50.16 ,37.98 ,62.86 ,48.38 ,43.18 ,48.58 ,36.37 ,68.63 ,63.57 ,61.61 ,51.35 ,65.70 ,55.30 ,55.61 ,46.59 ,36.56 ,44.82 ,33.99 ,36.89 ,46.48 ,42.59 ,9.22 ,38.50 ,45.62 ,45.42 ,45.29 ,48.20 ,43.98 ,38.50 ,33.33 ,41.38 ,52.83 ,25.72 ,46.86 ,47.68 ,50.00 ,37.24 ,39.12 ,48.85 ,31.20 
109,Fresh/Processed foods,KULFFI-109,50.40 ,36.04 ,39.64 ,51.02 ,22.48 ,61.52 ,38.47 ,30.26 ,22.18 ,47.05 ,12.75 ,51.41 ,40.46 ,35.77 ,50.96 ,49.54 ,65.69 ,52.49 ,29.36 ,73.03 ,56.92 ,39.80 ,54.19 ,73.69 ,46.68 ,48.36 ,43.73 ,41.05 ,51.88 ,22.35 ,37.24 ,41.14 ,38.64 ,7.35 ,27.28 ,51.56 ,50.54 ,37.41 ,38.63 ,41.04 ,26.70 ,34.87 ,37.60 ,7.78 ,31.05 ,48.66 ,45.73 ,73.69 ,30.57 ,39.46 ,41.15 ,29.36 
