ID,NUtrision classfication,KULFFI,HS-01,HS-02,HS-03,HS-04,HS-05,HS-06,HS-07,HS-08,HS-09,HS-10,HS-11,HS-12,HS-13,HS-14,HS-15,HS-16,HS-17,HS-18,HS-19,HS-20,HS-21,HS-22,HS-23,HS-24,HS-25,HS-26,HS-27,HS-28,HS-29,HS-30,HS-31,HS-32,HS-33,HS-34,HS-35,HS-36,HS-37,HS-38,HS-39,HS-40,HS-41,HS-42,HS-43,HS-44,HS-45,HS-46,HS-47,HS-48,HS-49,HS-50,HS-51,HS-52
091,Fat-soulble vitamins,KULFFI-91,269.97,270.38,262.67,275.2493068,236.11,238.46,290.59,274.38,222.04,220.43,196.0504248,238.23,265.2831857,235.14,251.75,276.85,234.36,278.07,230.82,175.05,246.85,242.6080428,265.485378,282.96,277.1250806,267.6689913,267.27,227.8108837,245.45,229.91,228.28,250.22,246.57,151.6,248.77,211.46,224.97,292.63,256.4,250.48135,200.2,275.53,169.05,216.69,191.3112365,237.21,269.2718806,257.27,190.67,251.14,190.67,231.04
092,Fat-soulble vitamins,KULFFI-92,256.87,286.94,262.09,267.4006967,230.48,238.33,294.02,268.48,224.81,191.42,187.5494699,237.22,263.4097137,236.32,261.23,279.83,226.28,268.57,225.82,182.8,247.52,233.9270868,288.5500694,287.22,275.1707521,274.6618589,266.61,237.227536,246.65,216.86,236.75,242.97,240.91,150.86,249,211.07,238.83,285.49,248.62,252.241884,202.38,279.15,172.24,222.39,202.2639349,252.81,264.9916866,267.51,196.48,251.01,196.48,238.03
093,Fat-soulble vitamins,KULFFI-93,256.92,289.25,266.35,271.7019117,237.68,244.15,288.18,273.75,218.75,223.82,199.6645327,239.86,269.711459,231.21,267.82,282.73,234.44,271.8,231.28,191.08,252.28,210.7918145,293.1349753,282.46,284.2182985,263.6262085,262.89,232.066717,244.36,230.54,258.7,252.64,242.95,152.07,247.51,212.64,231.91,284.91,248.63,251.8206571,202.16,304.9,174.04,214.45,201.8059912,274.73,277.7549766,268.91,198.65,249.38,198.65,229.88
094,Fat-soulble vitamins,KULFFI-94,238.87,284.98,270.35,273.7304224,250.02,242.71,282.1,277.52,220.48,216.24,199.6675359,234.8,270.4974878,225.55,259.68,281.06,238,272.1,243.66,184.39,254.55,208.5751521,290.0572307,289,280.7340935,257.2596467,269.97,242.1290923,242.37,240.66,262.59,240,229.2,153.61,257.98,210.03,248.13,285.15,252.4,255.8257097,203.03,276.56,169.66,215.09,196.9073065,249.21,281.0260654,270.63,196.2,257.83,196.2,244.37
095,Fat-soulble vitamins,KULFFI-95,266.85,278.11,268.16,272.3323039,249.03,237.73,289.6,277.48,218.53,224.29,195.4014997,238.78,267.3723145,233.52,257.97,284.59,235.01,269.48,239.84,184.83,255.59,232.580948,298.8190079,282,285.3697527,253.5449744,265.85,235.0908969,242.93,233.84,263.09,251.98,233.73,152.38,255.74,210.78,251.32,283.6,246.46,251.18578,213.21,265.25,174.44,216.68,194.2648715,263.95,276.8614355,272.95,191.66,249.58,191.66,230.11
096,Fat-soulble vitamins,KULFFI-96,278.17,287.22,257.64,275.2588375,250.61,236.54,284.5,279.03,217.88,190.47,197.9620906,235.54,267.9803831,232.07,260.17,283.79,219.82,273.53,245.02,188.55,254.2,244.5747782,289.5246629,278.95,285.0057486,264.7369865,267.84,241.7767948,242,224.97,274.72,258.07,236.24,152.9,267.16,209.71,230.49,288.37,240.46,254.2209705,207.34,254.46,170.58,205.19,194.3373191,235.81,278.0726435,265.53,188.2,215.55,188.2,244.23
097,Vitamins-like substances,KULFFI-97,275.22,270.38,241.09,280.913308,253.83,242.58,299.54,286.91,239.45,206.7,214.6589327,242.18,261.3225161,227.42,267.53,291.8,267.7,287.61,236.35,175.43,261.6,210.4317526,298.4926457,285.87,281.417966,233.9744347,275.18,251.4065636,259.29,218.21,269.58,264.08,249.84,153.69,261.57,187.39,234.03,285.44,262.77,255.3486349,194.54,213.57,163.98,213.01,205.1614206,270.94,273.22171,250.68,213.02,208.85,213.02,221.19
098,Vitamins-like substances,KULFFI-98,267.78,267.2,258.33,274.0157411,258.22,232.7,293.12,274.78,230.93,213.64,204.23306,239.07,230.9919846,221.77,273.66,277.8,228.1,293.61,226.21,154.04,234.24,180.8116153,225.1738991,281.88,293.1783293,259.8754708,258.54,248.7743992,239.93,209.94,237.84,256.19,239.1,150.67,238.89,194.21,223.38,283.98,240.45,248.8586057,175.12,157.51,152.88,202.59,207.1751841,248.6,269.583712,193.39,179.46,230.89,179.46,207.07
099,Polyphenols,KULFFI-99,254.85,279.69,260.17,270.553659,251.15,239.27,284.14,275.61,216.79,196.05,202.0008986,233.96,261.9862501,237.13,251.93,276.18,234.95,279.57,224.89,182.33,265.49,233.893361,280.4389276,286.44,290.052104,253.2139377,274.26,248.3611257,237.91,227.78,231.38,262.08,252.16,149.04,266.25,213.64,216.73,296.26,254,258.3072101,210.17,196.22,171.19,208.33,205.7478147,266.65,285.8062181,262.25,212.11,220.77,212.11,229.26
100,Polyphenols,KULFFI-100,257.29,269.46,253.96,267.3589968,261.03,221.35,282.15,271.25,217.8,202.49,188.5868052,222.06,241.6011315,234.15,259.22,286.98,226.53,279.59,239.48,175.17,252.68,218.1602897,328.9766242,273.41,286.1208421,263.9673151,254.78,246.9697571,246.45,222.57,232.9,252.13,241.59,157.51,249.15,213.92,225.98,278.94,248.46,257.2692691,187.39,178.47,182.95,198.42,196.9390327,260.43,269.8504521,153.7,183.46,246.13,183.46,212.6
101,Polyphenols,KULFFI-101,272.47,244.19,254.78,275.1544898,280.15,230.58,282.55,275.55,169.11,203.66,186.8988449,225.48,192.2219964,214.83,249.67,262.62,225.57,280.8,214.8,154.3,240.45,207.6418472,306.6073602,279.21,263.2062036,264.4653355,255.32,239.2777365,236.81,230.9,242.03,256.5,236.34,149.82,225.15,206.55,255.84,274.97,253.28,252.2546485,191.85,148.12,178.26,184.19,203.0843132,230.29,263.6576194,218,193.07,239.57,193.07,190.47
102,Polyphenols,KULFFI-102,208.48,274.87,252.61,274.0434508,279.37,238.37,269.95,268.62,212.38,210.79,193.1354387,235.48,265.9105675,210.93,261.82,282.28,232.79,276.2,237.31,171.68,248.66,241.121717,312.3102691,293.03,268.1489452,272.9352203,262.3,240.9826929,239.75,224.03,271.76,252.06,239.68,153.4,242.15,216.1,260.42,281.15,238.41,260.5905146,209.83,204.06,198.14,228.1,203.2193094,226.23,267.7164203,254.02,206.46,246.46,206.46,229.99
103,Polyphenols,KULFFI-103,257.22,271.88,261.09,273.119199,271,241.15,261.34,274.81,207.58,193.49,192.6405207,230.63,249.1887859,217.42,261.11,265.31,226.02,269.76,234.07,187.02,241.19,222.0260786,289.1118623,293.5,267.8900733,260.9138447,254.4,243.6970781,241.17,222.8,252.36,242.9,237.92,153.13,238.28,212.3,258.12,275.85,241.03,254.4637419,204.35,192.89,181.75,225.3,200.1038088,232.37,269.9581496,255.4,186.58,237.38,186.58,230.14
104,Polyphenols,KULFFI-104,225.09,276.38,220.92,275.6396951,266.98,240.27,292.01,273.81,218.37,194.81,199.0749996,234.48,264.6915872,240.43,265.12,285.34,228.9,284.55,234.09,187.42,254.26,220.8370823,408.2232166,296.28,282.9602632,269.1174769,257.69,246.9767673,240.11,235.71,250.44,250.24,241.33,153.22,251.9,218.55,237.09,281.06,235.14,248.4466713,210.39,194.17,183.68,207.24,196.7329329,232.74,278.1185811,256.44,219,241.89,219,238.61
105,Polyphenols,KULFFI-105,266.18,246.07,232.35,276.9007334,274.68,203.49,290.82,278.87,219.83,193.58,204.472668,234.67,249.5858778,220.43,260.93,283.44,214.46,293.83,226.54,166.72,246.28,223.2565299,297.2978399,268.17,255.5396648,260.6494265,259.08,239.8632139,231.46,224.51,231.94,248.18,237.02,147.84,228.12,210.99,233.67,254.92,236.83,251.2427302,195.12,196.75,188.38,184.29,190.2374512,221.86,265.6744963,233.36,179.18,227.2,179.18,216.17
106,Polyphenols,KULFFI-106,266.63,281.24,260.23,273.1023685,243.42,235.27,293.98,276.01,221.48,194.64,189.2306936,232.6,262.9284172,202.6,262.01,286.44,230.96,285.39,232.99,178.12,254.23,218.6682028,331.7724267,283.3,282.5958324,269.4738381,265.36,243.4885675,242.2,239.72,225.28,250.11,250.67,152.95,254.26,213.46,227.53,285.37,242.75,258.1602156,201.8,194.73,187.06,201.58,201.3181319,237.67,277.0504453,200.34,193.51,238.08,193.51,228.22
107,Polyphenols,KULFFI-107,246.08,275.35,252.98,265.8745758,243.18,215.51,282.4,263.74,201.2,175.56,180.2190978,230.56,237.9187937,185.55,248.4,258.06,223.64,284.49,215.52,150.09,241.32,174.7336526,387.4476636,269.18,262.9490984,256.803882,262.33,244.5737566,238.4,207.69,211.93,252.86,247.14,153.74,246.63,193.31,205.31,272.58,264.78,256.0270908,191.38,170.25,172.8,198.16,195.1367179,273.97,274.1176434,197.56,177.88,201.85,177.88,206.61
108,Lipids,KULFFI-108,270.09,264.86,254.16,272.9542364,245.72,239.65,296.16,269.16,218.78,217.39,182.7198784,236.58,262.884077,199.07,252.74,278.88,238.07,280.04,235.29,181.54,251.18,238.9818959,269.1083334,295.96,294.7329462,274.4960989,261.96,241.4375498,246.38,210.3,215.7,249.25,231.73,152.79,254.61,214.11,231.91,286.22,236.62,257.7276837,211.29,195.49,181.57,204.69,198.9714059,266.08,269.9983694,181.39,209.03,239.65,209.03,215.38
109,Fresh/Processed foods,KULFFI-109,239.99,242.94,241.5,231.090303,207.6,200.3,238.76,258.32,191.63,225.51,157.449313,186.32,252.2228138,193.37,248.77,280.16,232.69,292.42,218.07,192.68,197.74,196.4644208,269.2755784,271.69,232.652253,240.3024033,258.08,263.3892229,273.06,177.29,224.15,227.58,239.98,195.98,203.93,188.24,248.88,262.39,216.42,244.2630331,201.81,202.18,189.82,177.92,190.3068169,239.04,235.6828653,250.23,154.13,213.94,154.13,190.54
110,Fresh/Processed foods,KULFFI-110,268.38,272.84,261.91,277.9241729,236.6,224.31,291.49,293.36,241.92,239.64,197.4040275,212.95,253.8733557,237.48,261.11,294.16,253.71,286.92,238.6,185.91,233.93,187.5590705,299.2800378,294.65,253.161722,280.1666993,268.68,271.8638123,251.11,196.06,256.62,252.09,252.48,178.78,215.65,209.14,263.58,268.65,239.25,252.8124036,185.14,198.57,188.72,146.98,221.7058414,274.82,267.2608715,255.78,193.26,239.2,193.26,196.4
111,Fresh/Processed foods,KULFFI-111,268.02,255.72,221.26,258.857318,233.29,218.63,290.14,280.33,232.77,236.73,201.0789919,218.36,232.2145422,231.58,263.8,291.73,244.35,296.62,195.43,166.9,228.01,178.5491985,296.6030233,290.31,204.7625117,261.2783389,266.34,271.6280762,272.99,162.25,259.15,234.41,241.86,187.93,204.91,192.05,260.59,269.05,215.44,255.003263,175.49,196.08,193.69,115.99,227.5016558,256.27,239.9628859,257.22,183.45,231.52,183.45,185.58
112,Fresh/Processed foods,KULFFI-112,275.41,249.93,253.61,252.3458213,224.21,217.23,269.77,278.81,243.03,216.5,194.9989927,217.27,233.156492,217.18,274.87,294.81,244.71,291.86,219.21,166.91,204.31,177.9945235,295.6749177,286.5,257.1721847,244.8893234,272.44,274.1729683,263.09,139.16,262.02,242.19,246.68,177.72,220.7,192.86,245.53,274.9,241.14,257.646705,194.08,206.63,189.61,154.65,209.8311084,250.74,240.5508241,250.16,174.77,222.35,174.77,196.62
113,Fresh/Processed foods,KULFFI-113,259.11,257.61,239.45,253.1065696,230.41,211.06,297.71,276.64,255.88,209.05,197.169905,221.55,240.4846312,223.58,284.21,282.1,239.05,298.75,219.65,175.51,209.6,185.8387157,293.0122481,284.71,244.9494999,238.939014,265.53,254.9618327,270.26,126.13,266.29,237.91,246.15,178.13,207.34,188.51,220.3,271.52,237.08,245.3749201,171.56,207.06,186.55,151.83,210.3135629,247.98,247.2332272,251.64,166.12,218.93,166.12,193.08
114,Fresh/Processed foods,KULFFI-114,258.65,243.96,257.99,232.7166286,218.8,194.7,283.29,265.82,204.74,187.49,187.0751377,217.24,254.9238068,197.51,258.82,260.96,237.96,288.66,214.46,189.52,206.51,192.9699145,284.5182483,276.73,228.4005021,239.3615593,272.94,265.6446461,275.23,155.45,261.18,252.02,254.58,192.03,222.29,191.05,224.76,256.66,244.39,242.4162957,218.1,207.46,191.89,162.05,198.9613882,241.78,237.0743503,256.13,153.59,216.33,153.59,193.63
115,Fresh/Processed foods,KULFFI-115,249.57,246.14,240.26,241.7149156,221.03,199.6,278.83,288.55,240.9,213.08,203.4633369,205.02,235.8604274,203.51,279.2,272.31,241.38,288.37,203.45,168.06,226.07,171.0496275,309.8546751,286.04,263.7967833,248.7581712,281.58,274.8593185,263.22,160.09,227.71,232.05,251.03,176.89,244.48,188.18,229.59,284.53,284.58,245.8199394,182.99,162.96,167.25,153.07,214.1231101,325.62,267.7286063,162.65,205.95,207.67,205.95,194.57
116,Fresh/Processed foods,KULFFI-116,266.28,229.2,242.97,235.225408,218.98,254.56,308,290.98,241.25,226.99,192.3390137,204.95,250.4650102,202.06,254.04,278.23,240.93,292.77,216.78,183.3,235.1,206.7541908,341.8869748,292.07,261.1180639,261.912092,269.25,243.2380378,273.27,137.39,245.78,249.94,254.45,195.28,237.52,194.26,258.81,277.2,243.58,262.6932551,203.78,207.44,183.38,166.29,209.9147178,209.25,254.9465588,279.11,164.34,233.82,164.34,194.8
117,Fresh/Processed foods,KULFFI-117,258.91,249.05,228.52,259.6085506,221.67,216.68,273.45,261.55,231.94,222.74,189.8541027,185.12,245.5478649,224.16,263.18,271.48,238.74,272.93,224.19,167.26,227.95,179.791699,311.3636527,281.96,254.1222023,256.9809453,267.75,227.0263805,257.47,122.91,220.97,252.05,243.03,175.31,225.8,192.37,238.4,277.26,222.95,255.0391542,168.17,202.03,178.74,140.91,209.0000999,216.34,261.8913658,270.76,183.22,228.29,183.22,197.2
118,Fresh/Processed foods,KULFFI-118,233.25,261.27,253.33,271.1102915,242.42,263.14,262.24,263.86,219.07,235.24,193.7512168,230.08,260.219641,221.26,258.33,284.82,238.82,282.6,224.66,168.52,241.62,186.019947,299.1101129,281.59,272.2808066,259.4574497,266.45,220.6010606,246.16,220.4,248.82,241.3,235.43,156.36,228.43,204.72,254.34,273.56,218.59,247.7139886,179.34,225.27,182.54,222.89,203.1985543,238.31,259.9123957,270.12,187.21,237.2,187.21,203.06
119,Fresh/Processed foods,KULFFI-119,275.3,266.83,255.32,272.4680364,247.03,259.77,272.67,275.52,238.09,245.88,207.4004403,235.42,259.711019,233.42,267.43,292.41,245.86,297.08,224.65,172.84,255.62,186.6036683,307.7064618,300.36,211.3531494,281.7892688,274.46,234.2510262,258.15,175.3,264.97,257.81,253.19,156.9,216.08,212.04,233.99,298.85,224.15,261.7615563,171.44,209.77,185.88,252.89,210.388756,225,257.1753319,296.04,184.04,248.05,184.04,197.5
120,Fresh/Processed foods,KULFFI-120,238.54,261.53,232.8,271.8501072,224.2,217.06,277.82,264.95,241.06,231.89,200.6564788,223.61,252.388097,242.84,260.74,287.97,238.41,287.06,215.2,166.9,255.08,184.7283951,305.3204849,292,268.9034955,258.3088864,274.54,227.0466537,254.81,224.21,241.3,250.75,244.59,191.52,221.03,194.11,237.36,280.53,231.61,251.4475862,185.3,208.49,181.56,148.58,210.1934359,223.88,267.3246824,282.48,203.81,243.48,203.81,199.19
121,Fresh/Processed foods,KULFFI-121,323.3,221.35,240.7,281.3566458,267.17,246.71,283.67,270.3,266.46,214.94,216.3232105,239.75,279.1991313,204.36,283.57,301.57,235.87,309.7,243.92,196.3,274.76,226.5297651,316.2368436,293.8,277.1542297,276.9143863,275.02,262.626002,241.66,222.05,275.49,262.16,262.2,186.76,240.3,220.37,237.98,293.5,264.4,266.2575384,256.49,228.86,178.92,200.94,220.6223666,218.97,280.0092025,270.13,212.73,252.21,212.73,210.23
122,Fresh/Processed foods,KULFFI-122,262.6,270.89,270.17,275.1727631,235.85,242.52,285.34,277.74,209.83,250.24,185.542367,247.6,284.9280441,210.62,290.28,296.4,230.16,292.7,242.56,195.3,269.91,196.6201172,359.6388722,296.53,279.321487,263.2027277,277.51,227.5135327,251.71,245.34,225.46,254.05,261.49,158.49,253.54,232.24,234.61,285.58,253.29,256.9108237,210.17,239.67,189.93,209.95,212.4484452,223.39,270.857318,287.9,198.49,252.23,198.49,227.62
123,Fresh/Processed foods,KULFFI-123,263.53,263.93,256.8,270.9655815,232.06,228.54,292.1,283.31,224.49,210.7,210.5399067,232.26,263.3151721,189.45,280.55,293.02,246.24,292.12,231.39,178.93,264.53,190.8479991,328.0154709,288,286.741376,266.2218646,279.28,234.6124191,253.79,216.77,223.25,259.6,259.29,171.22,261.94,200.94,222.1,290.99,275.22,261.13742,197.36,196.84,171.19,178.9,211.5564601,206.04,286.526799,297.96,227.02,206.93,227.02,229.3
124,Fresh/Processed foods,KULFFI-124,310.22,291.91,280.66,282.7156904,261.1,208.27,308.91,297.15,250.86,261.95,215.2831038,248.86,288.249606,206.6,289.94,305.39,273.05,308.48,250.44,195.33,267.23,234.6930022,234.8811506,313.19,333.9331332,299.3590833,290.33,273.3493163,266.83,219.18,256.62,283.66,268.9,160.31,282.46,230.09,283.14,308.34,297.3,277.8248961,223.99,216.93,194.44,219.32,222.0587446,264.9,306.9922443,299.91,227.16,268.29,227.16,267.07
125,Fresh/Processed foods,KULFFI-125,280.44,303.03,265.37,273.8981654,253.12,242.4,291.86,288.68,235.53,259.15,206.7405478,233.89,260.4378818,214.1,279.95,310.02,245.44,286.1,238.03,179.74,248.62,204.2871422,212.1641398,290.99,293.7952394,251.9944831,272.16,247.8478426,248.95,226.68,259.98,256.18,252.46,155.47,257.14,216.83,245.03,284.95,249.27,262.5700549,203.19,209.72,175.74,169.25,212.8924048,248.02,276.4998287,268.32,194.92,236.96,194.92,220.09
126,Fresh/Processed foods,KULFFI-126,240.61,270.01,241.17,244.2023381,223.23,198.54,279.71,266.97,236.13,236.11,204.7898988,190.92,234.7340173,178.75,264.68,283.86,238.28,284.9,220.57,161.49,227.77,185.9645816,276.4312165,278.25,231.9141918,240.9357898,256.01,258.3773425,269.29,188.48,252.18,251.51,246.88,183.08,221.24,198.69,208.25,263.23,235.43,242.468418,184.02,205.81,181.97,159.21,215.0046663,223.13,251.0289042,267.55,197.47,230.66,197.47,196.16
127,Fresh/Processed foods,KULFFI-127,295.85,282.75,260.12,270.151332,242.86,213.69,281.09,273.77,242.44,233.61,229.5880852,191.98,247.1580085,236.62,267.54,294.28,263.41,367.99,243.86,204.16,260.5,208.7162205,277.5016283,294.92,289.1787877,269.16848,270.19,244.1996339,247.46,226.86,281.86,252.96,261.27,215.47,217.17,230.21,322.1,274.69,231.95,274.6958014,210.39,225.6,172.73,150.58,200.0349211,240.89,264.7296717,265.04,197.03,235.32,197.03,238.99
128,Fresh/Processed foods,KULFFI-128,279.02,268.96,251.31,269.8936709,246.18,210.62,290.52,254.32,227.64,239.15,209.246705,205.48,244.7523303,204.47,268.62,289.11,242.7,295.89,233.14,189.48,226.56,194.9762047,276.4081254,285.38,247.3152504,263.9197271,271.4,261.2465245,244.08,231.41,265.09,251.86,252.28,219.84,215.23,198.23,254.67,271.65,229.78,251.1772716,173.86,205.89,167.28,179,200.5233382,246.76,250.5092738,269.29,197.4,215.58,197.4,202.41
129,Fresh/Processed foods,KULFFI-129,269.35,233.1,259.78,255.9103234,237.37,220.27,285.55,266.44,251.85,203.85,216.7468298,222.55,248.6239065,215.77,280.14,284.51,238.67,303.27,230.77,213.24,218.54,223.2251269,281.676348,279.1,254.4475538,259.7477354,282.54,264.3657557,256.48,191.18,268.44,248.74,246.99,226,212.7,200.59,254.82,265.03,200.55,253.2566467,209.61,214.76,174.67,166.06,204.7706835,227.3,249.3470963,271.74,188.35,224.49,188.35,199.76
130,Fresh/Processed foods,KULFFI-130,237.02,285.15,263.28,272.9146551,242.63,232.42,292.4,279.24,229.96,196.85,209.734936,241.98,247.2975449,195.75,276.85,288.1,241.34,289.3,228.83,179.46,258.56,206.0238041,221.0830744,273.85,263.8913954,272.8328802,268.77,250.1257566,246.53,232.42,200.96,249.85,239.96,152.85,244.89,214.39,223.45,285.96,244.83,251.7530963,187.57,151.27,175.8,175.13,206.3147694,206.62,272.7610479,264.67,233.82,232.95,233.82,215.25
131,Fresh/Processed foods,KULFFI-131,252.94,266.92,247.36,267.2991881,221.79,229.1,277.39,273.61,228.35,190.62,193.4530361,226.49,247.1054449,192.92,254.83,272.22,227.91,284.78,230.6,167.84,257.92,199.2353797,290.162956,279.37,254.3129379,259.3142443,269.83,258.8474856,253.63,208.59,213.57,256.22,245.61,154.06,247.09,212.38,224.13,275.17,248.02,252.3146734,193.19,159.11,169.95,166.69,208.0126436,223.84,278.074493,206.87,191.66,190.5,191.66,216.92
132,Fresh/Processed foods,KULFFI-132,194.12,210.99,181.67,245.131453,204.92,174.7,255.61,166.92,111.53,197.57,179.2369422,185.42,177.7730271,140.59,225.51,247.14,196.02,217.02,211.24,147.93,195.76,162.541109,161.1516988,233.87,229.250874,231.4573905,220.33,257.1562168,223.28,141.86,190.42,213.86,208.52,139.11,210.53,155.09,243.57,227.66,178.97,219.0873258,175.26,176.75,157.03,164.61,186.7708941,164.87,245.0115141,216.51,143.77,181.27,143.77,152.49
133,Fresh/Processed foods,KULFFI-133,190.44,279.96,242.89,266.3483179,233.8,232.83,277.56,270.16,225.59,251.71,195.3022038,216.3,253.7199625,185.62,268.48,289.63,240.54,272.92,225.19,174.92,240.02,192.8725465,265.0623446,279.13,255.8997421,270.7196767,260.03,241.7620711,236.5,224.42,238.32,247.54,235.9,157.5,238.17,202.98,266.46,285.59,230.24,250.6978355,197.53,196.34,183.54,182.9,200.7509035,235.51,269.2819964,261.93,192.54,232.62,192.54,232.09
134,Fresh/Processed foods,KULFFI-134,247.34,273.57,252.72,265.0625649,245.82,233.89,273.88,262.09,224.45,251.39,193.224285,217.16,248.9182912,182.78,250.52,281.16,230.52,273.71,239.27,177.75,247.29,216.9991218,254.0260416,286.12,273.496908,270.7803185,254.86,242.1131449,238.04,212.46,266.82,245.7,225.45,150.9,256.37,205.53,224.74,287.95,229.22,246.2443043,210.7,189.29,193.53,198.5,207.294412,212.66,265.6850603,253.95,228.68,239.67,228.68,228.9
135,Fresh/Processed foods,KULFFI-135,249.61,263.23,240.34,273.8656184,220.85,227.77,277.54,277.06,240.99,238.46,198.4621696,211.5,234.1979445,218.96,270.15,293.07,232.69,281.1,220.09,160.53,248.34,180.4050656,258.9204763,274.31,266.7400137,247.0187416,259.7,252.6303487,247.72,212.75,264.23,244.35,243.31,171.32,246.13,209.21,261.11,291.13,244.44,251.0874509,207.53,193.38,192.09,157,212.2600895,238.35,266.7752162,261.27,175.72,248.13,175.72,211.19
136,Fresh/Processed foods,KULFFI-136,211.34,275.91,259.13,276.1106723,249.36,232,266.71,258.91,220.96,223.58,196.7786923,234.34,262.9989271,231.77,262.45,279.32,239.02,278.83,238.61,182.99,250.77,228.8722707,273.0829707,280.47,274.4471296,272.865389,264.28,244.7085064,232.11,240.62,249.82,253.01,226.67,151.73,247.27,218,280.2,288.16,236.81,251.7460735,223.01,200.26,191.42,180.85,203.0384557,221.76,265.0932515,264.91,189.28,253.33,189.28,256.61
137,Fresh/Processed foods,KULFFI-137,262.83,226.14,264.36,272.2111545,247.19,244.58,291.78,251.61,229.48,186.19,205.5436437,248.21,265.6243339,198.85,268.84,291.87,233.94,292.73,245.39,187.8,254.15,230.9198154,273.6144348,295.45,277.4124626,272.5187879,264.86,241.2068169,231.78,233.94,267.37,250.33,244.69,146.82,254.82,218.15,244.47,290.85,227.18,255.0944575,210.78,141.63,194.76,188.42,203.7747017,212.36,278.6354586,266.4,224.37,251.33,224.37,250.64
138,Fresh/Processed foods,KULFFI-138,270.8,280.64,260.26,258.0737025,235.59,239.18,290.4,273.55,211.06,198.62,196.5038102,234.33,270.9722529,190.61,260.39,288.66,233.02,285.96,228.13,185.46,247.64,219.5591495,279.4186412,267.63,278.895705,271.3578597,272.46,238.6772118,234.32,213.22,225.62,255.29,245.33,145.64,248.91,213.81,238.86,294.25,244.41,253.4706752,195.27,195.32,186.26,187.22,202.0687713,216.62,283.3372316,263.03,204.93,234.7,204.93,240.03
139,Fresh/Processed foods,KULFFI-139,269.78,278.71,260.89,255.7558931,236.73,242.17,288.06,271.42,212.65,182.66,190.5732153,232.25,265.1139137,196.55,253.8,283.37,219.5,281.71,232.01,181.76,260.92,283.9818579,255.7365929,281.81,283.8857871,273.253072,270.41,245.0268527,239.13,222.85,216.52,261.23,247.74,154.71,254.25,211.03,228.39,299.01,270.34,251.8562568,210.46,148.86,186.17,198.17,204.8705377,236.8,283.9129013,226.94,199.92,207,199.92,241.69
140,Fresh/Processed foods,KULFFI-140,273.78,272.8,254.46,254.6026649,236.73,241.84,284.3,266.59,211.68,239.08,196.5339403,240.19,262.1325121,209.78,263.26,284.13,233.38,285.38,234.44,189.2,256.22,229.6056835,255.5444996,298.23,292.0542082,278.1569391,261.5,251.5200779,239.11,214.36,217.67,257.58,233.29,152.19,249.15,207.64,263.95,283.97,240.72,255.8502229,212.82,188.12,167.44,215.41,195.1931434,245.46,273.0438174,245.73,203.72,249.12,203.72,220.28
141,Fresh/Processed foods,KULFFI-141,274.46,273.85,254.47,255.5733517,237.08,240.83,278.27,273.1,218.15,246.83,190.3135716,220.48,268.0452776,229.78,267.15,283.04,237.71,280.93,228.37,171.53,250.49,213.886164,288.6200515,290.22,281.9125027,274.3641456,259.7,233.2647408,238.06,183.79,240.5,254.02,233.08,149.63,238.6,213.17,257.19,280.94,238.54,251.9465471,211.77,199.4,166.91,193.46,202.4971463,249.84,273.2595556,261.16,200.3,243.21,200.3,227.33
142,Fresh/Processed foods,KULFFI-142,274.08,280.47,265.31,258.1847657,232.89,245.17,276.45,286.89,220.3,242.85,194.0543732,221.73,264.3286374,229.39,265.03,283.39,233.31,278.47,238.47,174.27,246.89,219.4171807,281.5636211,292.58,284.7134916,275.1019441,259.5,237.5145531,238.47,212.36,258.48,251.29,239.9,146.73,242.3,212.72,261.58,285.42,237.46,253.0652466,209.88,194.78,160.3,224.9,200.1812649,242.33,264.194963,256.07,195.64,247.87,195.64,225.8
143,Fresh/Processed foods,KULFFI-143,253.44,257.83,254.87,263.9788986,235.42,236.98,265.13,273.64,219.82,230.12,188.322964,224.44,263.6059416,224.44,264.73,283.89,238.73,282.05,229.18,181.8,248.83,221.6633841,291.0371608,274.54,289.6560255,271.7309535,262.25,241.0323011,243.43,239.85,257.9,252.6,241.71,150.35,235.79,212.05,246.96,288.22,242.08,257.1285176,194.26,205.1,164.71,206.39,202.7769467,230.47,271.0086141,260.68,184.59,243.69,184.59,227.73
144,Fresh/Processed foods,KULFFI-144,229.2,275.7,262.3,260.0106926,234.18,236.7,284.12,261.56,221.34,226.96,195.5479465,227.49,267.0642345,238.94,268.68,286.78,233.26,276.3,237.7,186.06,247.27,213.2267055,284.8660594,300.05,284.117569,267.0276936,271.36,245.6528413,250,226.54,252.84,248.81,244.79,156,247.59,213.98,259.22,284.74,240.54,262.9684101,197.41,211.8,163.37,216.65,197.8069915,234.75,275.3013549,263.55,199.44,243.36,199.44,234.41
145,Fresh/Processed foods,KULFFI-145,270.14,248.96,252.75,269.7969492,247.26,240.99,275.24,261.67,242.49,196.15,207.828519,240.07,264.0941062,220.99,275.9,278.27,231.55,288.03,234.48,179.35,253.16,222.7984685,289.4174344,282.83,271.0460715,268.5202843,267.6,242.4003462,232.76,236.28,261.24,252.96,244.68,146.46,236.13,210.42,227.38,280.9,238.79,252.1263247,194.95,205.19,164.69,192.85,204.7167923,229.94,256.9208721,261.52,231.65,251.93,231.65,232.11
