ID,NUtrision classfication,KULFFI,HS-01,HS-02,HS-03,HS-04,HS-05,HS-06,HS-07,HS-08,HS-09,HS-10,HS-11,HS-12,HS-13,HS-14,HS-15,HS-16,HS-17,HS-18,HS-19,HS-20,HS-21,HS-22,HS-23,HS-24,HS-25,HS-26,HS-27,HS-28,HS-29,HS-30,HS-31,HS-32,HS-33,HS-34,HS-35,HS-36,HS-37,HS-38,HS-39,HS-40,HS-41,HS-42,HS-43,HS-44,HS-45,HS-46,HS-47,HS-48,HS-49,HS-50,HS-51,HS-52
010,Polysaccharides,KULFFI-10,3.25.E+08,2.10.E+08,3.31.E+08,6.53.E+08,9.14.E+08,4.17.E+08,3.02.E+09,8.46.E+08,1.46.E+09,5.84.E+08,1.39.E+09,7.21.E+08,1.24.E+09,2.26.E+08,1.28.E+08,4.42.E+07,2.85.E+05,5.41.E+08,7.07.E+08,1.98.E+09,2.45.E+09,8.00.E+08,3.80.E+05,4.24.E+08,1.28.E+09,1.23.E+09,8.73.E+09,1.64.E+09,8.24.E+07,6.88.E+08,1.21.E+09,4.15.E+09,5.19.E+09,1.70.E+09,1.51.E+09,1.70.E+09,2.81.E+07,9.57.E+07,1.22.E+09,3.40.E+09,4.79.E+08,8.27.E+09,2.43.E+09,3.89.E+08,7.26.E+09,6.37.E+08,2.77.E+09,3.55.E+08,4.22.E+08,1.86.E+09,4.16.E+08,4.22.E+09
011,Polysaccharides,KULFFI-11,1.14.E+08,7.99.E+07,1.26.E+08,5.05.E+08,5.35.E+08,3.77.E+08,1.25.E+09,4.14.E+08,2.12.E+09,1.85.E+08,3.16.E+08,5.25.E+08,7.89.E+08,1.53.E+08,2.38.E+08,8.07.E+07,1.49.E+05,6.29.E+08,3.56.E+08,2.10.E+08,4.33.E+08,2.10.E+08,3.92.E+05,2.13.E+08,8.06.E+08,1.30.E+09,5.36.E+09,7.40.E+08,1.37.E+08,5.37.E+08,9.33.E+08,8.77.E+08,1.89.E+09,9.39.E+08,1.54.E+09,9.03.E+08,1.58.E+07,1.58.E+08,7.79.E+08,7.38.E+08,1.12.E+09,1.63.E+09,8.13.E+08,2.08.E+08,2.05.E+09,1.71.E+08,7.06.E+08,5.97.E+07,5.62.E+07,2.50.E+08,2.27.E+08,2.53.E+09
012,Oligosaccharides,KULFFI-12,4.16.E+08,1.53.E+08,2.52.E+08,7.26.E+08,1.33.E+09,4.18.E+08,2.90.E+09,7.02.E+08,1.69.E+09,6.58.E+08,6.56.E+08,8.98.E+08,1.38.E+09,3.27.E+08,1.97.E+08,3.75.E+07,2.28.E+05,6.53.E+08,1.31.E+09,1.12.E+09,2.41.E+09,6.63.E+08,6.49.E+05,4.12.E+08,1.19.E+09,1.24.E+09,9.65.E+09,1.28.E+09,2.01.E+08,5.59.E+08,8.37.E+08,1.66.E+09,3.25.E+09,4.11.E+09,1.55.E+09,1.68.E+09,2.77.E+07,1.26.E+08,8.57.E+08,3.26.E+09,2.60.E+09,7.15.E+09,2.14.E+09,3.21.E+08,9.51.E+09,5.32.E+08,3.06.E+09,3.88.E+08,3.87.E+08,1.37.E+09,5.00.E+08,4.18.E+09
013,Oligosaccharides,KULFFI-13,5.58.E+08,1.80.E+08,5.42.E+08,8.02.E+08,1.16.E+09,4.46.E+08,2.99.E+09,1.50.E+09,1.78.E+09,7.85.E+08,4.73.E+08,8.59.E+08,2.00.E+09,8.29.E+08,2.01.E+08,8.35.E+07,9.56.E+05,9.59.E+08,1.40.E+09,1.08.E+09,2.43.E+09,7.73.E+08,5.41.E+05,4.62.E+08,1.19.E+09,1.91.E+09,9.91.E+09,1.46.E+09,3.85.E+08,9.54.E+08,1.03.E+09,1.23.E+09,3.82.E+09,6.62.E+09,1.62.E+09,1.64.E+09,2.67.E+07,1.35.E+08,9.04.E+08,2.86.E+09,2.31.E+09,1.00.E+10,2.06.E+09,7.15.E+08,7.64.E+09,4.57.E+08,2.62.E+09,4.87.E+08,6.41.E+08,1.59.E+09,4.96.E+08,4.77.E+09
014,Oligosaccharides,KULFFI-14,5.94.E+08,4.12.E+08,4.15.E+08,1.83.E+09,1.67.E+09,9.71.E+08,3.89.E+09,1.29.E+09,3.11.E+09,9.56.E+08,1.04.E+09,1.72.E+09,1.37.E+09,5.28.E+08,2.00.E+08,9.32.E+07,1.05.E+06,8.05.E+08,1.12.E+09,1.24.E+09,1.98.E+09,6.11.E+08,4.30.E+05,6.97.E+08,1.34.E+09,1.63.E+09,1.17.E+10,1.61.E+09,4.55.E+08,1.08.E+09,1.10.E+09,1.78.E+09,3.35.E+09,3.96.E+09,1.82.E+09,3.60.E+09,6.74.E+07,1.39.E+08,1.55.E+09,4.04.E+09,3.18.E+09,1.26.E+10,2.25.E+09,2.50.E+09,9.47.E+09,1.56.E+09,5.72.E+09,6.48.E+08,7.42.E+08,3.28.E+09,8.33.E+08,5.90.E+09
015,Oligosaccharides,KULFFI-15,1.12.E+09,3.89.E+08,6.38.E+08,2.09.E+09,1.41.E+09,1.97.E+09,4.74.E+09,1.69.E+09,3.95.E+09,1.24.E+09,1.29.E+09,1.86.E+09,1.07.E+09,7.37.E+08,2.09.E+08,1.07.E+08,2.92.E+05,7.04.E+08,1.52.E+09,1.73.E+09,2.37.E+09,1.01.E+09,4.80.E+05,8.96.E+08,2.00.E+09,1.74.E+09,1.32.E+10,2.47.E+09,5.89.E+08,1.42.E+09,1.48.E+09,2.79.E+09,4.78.E+09,4.09.E+09,2.79.E+09,3.19.E+09,7.90.E+07,3.82.E+08,3.06.E+09,4.41.E+09,2.94.E+09,1.14.E+10,3.45.E+09,9.87.E+08,1.44.E+10,1.19.E+09,6.08.E+09,6.65.E+08,8.04.E+08,5.19.E+09,8.36.E+08,7.14.E+09
016,Oligosaccharides,Inulin,4.52.E+08,2.24.E+08,2.99.E+08,1.03.E+09,9.39.E+08,1.12.E+09,4.44.E+09,8.07.E+08,1.20.E+09,5.58.E+08,6.08.E+08,1.33.E+09,1.10.E+09,3.26.E+08,2.26.E+08,5.73.E+07,5.14.E+05,5.39.E+08,1.34.E+09,1.55.E+09,4.05.E+09,5.75.E+08,6.78.E+05,4.85.E+08,1.93.E+09,2.23.E+09,1.21.E+10,1.98.E+09,5.02.E+08,1.34.E+09,1.48.E+09,1.96.E+09,4.45.E+09,3.88.E+09,2.31.E+09,3.00.E+09,1.10.E+08,1.76.E+08,2.25.E+09,5.50.E+09,3.80.E+09,1.41.E+10,4.11.E+09,2.96.E+09,9.89.E+09,9.29.E+08,5.72.E+09,7.63.E+08,6.13.E+08,3.20.E+09,4.78.E+08,7.38.E+09
017,Oligosaccharides,KULFFI-17,5.31.E+08,3.44.E+08,3.55.E+08,1.22.E+09,1.40.E+09,1.41.E+09,4.67.E+09,1.42.E+09,2.84.E+09,9.18.E+08,5.80.E+08,8.69.E+08,8.80.E+08,7.32.E+08,1.65.E+08,7.90.E+07,4.61.E+05,6.07.E+08,8.90.E+08,2.34.E+09,4.53.E+09,1.40.E+09,2.77.E+06,6.32.E+08,1.53.E+09,2.79.E+09,1.39.E+10,2.61.E+09,6.14.E+08,1.42.E+09,1.70.E+09,2.18.E+09,4.24.E+09,3.71.E+09,2.12.E+09,3.21.E+09,8.32.E+07,2.38.E+08,1.83.E+09,5.08.E+09,2.93.E+09,1.23.E+10,5.82.E+09,9.64.E+08,1.43.E+10,1.67.E+09,3.99.E+09,1.34.E+09,9.72.E+08,3.56.E+09,1.17.E+09,7.09.E+09
018,Oligosaccharides,Resistant maltodextrin,3.77.E+08,1.38.E+08,2.55.E+08,7.17.E+08,1.11.E+09,4.33.E+08,3.79.E+09,1.05.E+09,1.79.E+09,6.88.E+08,5.60.E+08,7.82.E+08,9.17.E+08,2.73.E+08,1.38.E+08,5.31.E+07,7.52.E+05,4.64.E+08,8.67.E+08,1.46.E+09,3.29.E+09,1.09.E+09,8.45.E+05,4.01.E+08,9.77.E+08,1.57.E+09,1.40.E+10,1.76.E+09,2.47.E+08,1.50.E+09,1.10.E+09,1.84.E+09,4.89.E+09,3.55.E+09,1.99.E+09,1.73.E+09,4.19.E+07,2.14.E+08,1.07.E+09,4.00.E+09,3.68.E+09,1.15.E+10,2.36.E+09,4.79.E+08,9.66.E+09,7.30.E+08,3.50.E+09,6.27.E+08,5.28.E+08,2.43.E+09,5.12.E+08,4.40.E+09
019,Oligosaccharides,KULFFI-19,3.28.E+08,2.55.E+08,3.57.E+08,9.51.E+08,2.59.E+09,1.30.E+09,4.46.E+09,1.26.E+09,2.10.E+09,6.94.E+08,6.33.E+08,1.18.E+09,1.42.E+09,5.73.E+08,1.41.E+08,1.19.E+08,2.00.E+05,4.30.E+08,1.04.E+09,1.94.E+09,3.01.E+09,6.92.E+08,5.67.E+05,6.30.E+08,1.64.E+09,1.26.E+09,1.38.E+10,1.61.E+09,2.90.E+08,1.10.E+09,1.36.E+09,2.25.E+09,4.35.E+09,3.91.E+09,2.08.E+09,2.69.E+09,4.76.E+07,2.02.E+08,1.02.E+09,5.46.E+09,3.73.E+09,1.11.E+10,2.85.E+09,6.45.E+08,1.82.E+10,1.61.E+09,4.08.E+09,6.27.E+08,6.15.E+08,2.85.E+09,9.52.E+08,5.13.E+09
